Time,CO (MCS),Ethanol (MCS),VOC (MCS),NO2 (GM),Ethanol (GM),VOC (GM),CO (GM)
13.9,4.238,3.255,1.291,0.993,0.716,0.642,0.095
14.0,4.236,3.252,1.29,0.994,0.716,0.642,0.094
14.100000000000001,4.235,3.251,1.289,0.993,0.716,0.642,0.094
14.200000000000001,4.234,3.25,1.289,0.993,0.716,0.641,0.094
14.3,4.234,3.25,1.289,0.993,0.717,0.641,0.094
14.4,4.378,3.396,1.339,0.993,0.717,0.641,0.095
14.5,4.292,3.309,1.309,0.993,0.717,0.641,0.094
14.600000000000001,4.257,3.274,1.297,0.993,0.717,0.641,0.095
14.700000000000001,4.339,3.356,1.326,0.994,0.717,0.642,0.094
14.8,4.324,3.341,1.32,0.993,0.717,0.642,0.095
14.9,4.318,3.335,1.318,0.993,0.717,0.642,0.095
15.0,4.268,3.284,1.301,0.993,0.717,0.641,0.094
15.100000000000001,3.919,2.941,1.182,0.993,0.716,0.636,0.091
15.200000000000001,3.643,2.673,1.088,0.991,0.717,0.631,0.088
15.3,3.442,2.481,1.02,0.987,0.717,0.624,0.086
15.4,3.317,2.363,0.978,0.984,0.716,0.618,0.083
15.5,3.222,2.275,0.946,0.981,0.716,0.61,0.081
15.600000000000001,3.14,2.199,0.919,0.976,0.716,0.603,0.079
15.700000000000001,3.107,2.169,0.908,0.971,0.715,0.595,0.077
15.8,3.094,2.157,0.904,0.963,0.715,0.584,0.075
15.9,3.045,2.112,0.887,0.957,0.714,0.577,0.072
16.0,3.025,2.094,0.881,0.952,0.714,0.57,0.071
16.1,2.974,2.048,0.864,0.948,0.715,0.563,0.07
16.2,3.041,2.108,0.886,0.941,0.714,0.552,0.069
16.3,3.067,2.132,0.895,0.936,0.714,0.545,0.069
16.400000000000002,3.078,2.142,0.898,0.933,0.713,0.54,0.069
16.5,3.216,2.269,0.944,0.933,0.714,0.537,0.07
16.6,3.361,2.404,0.993,0.933,0.714,0.535,0.07
16.7,3.511,2.545,1.043,0.934,0.714,0.534,0.071
16.8,3.57,2.601,1.063,0.935,0.714,0.533,0.072
16.900000000000002,3.686,2.712,1.102,0.939,0.714,0.533,0.073
17.0,3.641,2.668,1.086,0.942,0.714,0.534,0.073
17.1,3.668,2.695,1.096,0.946,0.714,0.536,0.074
17.2,3.679,2.705,1.1,0.95,0.715,0.538,0.075
17.3,3.73,2.754,1.117,0.956,0.714,0.541,0.076
17.400000000000002,3.704,2.729,1.108,0.958,0.714,0.543,0.077
17.5,3.833,2.854,1.152,0.964,0.715,0.547,0.078
17.6,3.791,2.813,1.138,0.966,0.715,0.55,0.079
17.7,3.868,2.888,1.164,0.968,0.714,0.553,0.08
17.8,3.945,2.964,1.19,0.97,0.714,0.556,0.08
17.900000000000002,4.533,3.563,1.394,0.981,0.716,0.577,0.085
18.0,4.164,3.188,1.266,0.985,0.717,0.585,0.087
18.1,4.017,3.038,1.215,0.985,0.717,0.588,0.088
18.2,4.1,3.118,1.243,0.986,0.718,0.589,0.088
18.3,3.991,3.01,1.206,0.986,0.718,0.59,0.089
18.400000000000002,3.948,2.966,1.191,0.986,0.717,0.59,0.089
18.5,3.931,2.949,1.185,0.986,0.717,0.59,0.089
18.6,3.924,2.942,1.183,0.986,0.717,0.591,0.089
18.7,3.782,2.804,1.134,0.987,0.717,0.59,0.088
18.8,3.497,2.534,1.038,0.983,0.716,0.585,0.084
18.900000000000002,3.294,2.343,0.97,0.977,0.717,0.579,0.081
19.0,3.213,2.267,0.943,0.973,0.717,0.573,0.079
19.1,3.137,2.196,0.918,0.968,0.717,0.566,0.077
19.200000000000003,3.062,2.128,0.893,0.963,0.717,0.56,0.075
19.3,3.032,2.1,0.883,0.956,0.717,0.553,0.074
19.400000000000002,3.02,2.089,0.879,0.95,0.718,0.546,0.073
19.5,3.015,2.085,0.877,0.944,0.717,0.538,0.072
19.6,3.146,2.205,0.921,0.939,0.716,0.531,0.071
19.700000000000003,3.288,2.336,0.968,0.936,0.716,0.526,0.072
19.8,3.39,2.431,1.002,0.937,0.715,0.523,0.072
19.900000000000002,3.431,2.469,1.016,0.939,0.716,0.522,0.073
20.0,3.584,2.615,1.068,0.944,0.716,0.523,0.073
20.1,3.6,2.629,1.073,0.95,0.717,0.524,0.074
20.200000000000003,3.606,2.635,1.075,0.954,0.717,0.525,0.074
20.3,3.609,2.637,1.076,0.958,0.716,0.526,0.075
20.400000000000002,3.61,2.638,1.076,0.96,0.716,0.527,0.076
20.5,3.61,2.638,1.076,0.961,0.716,0.528,0.076
20.6,3.61,2.639,1.076,0.962,0.717,0.529,0.076
20.700000000000003,3.61,2.639,1.076,0.964,0.717,0.531,0.077
20.8,3.656,2.683,1.092,0.964,0.717,0.532,0.076
20.900000000000002,3.675,2.7,1.098,0.965,0.717,0.532,0.077
21.0,3.636,2.663,1.085,0.966,0.716,0.533,0.077
21.1,3.62,2.649,1.08,0.966,0.717,0.534,0.077
21.200000000000003,3.66,2.687,1.093,0.968,0.716,0.534,0.077
21.3,3.63,2.658,1.083,0.968,0.717,0.534,0.078
21.400000000000002,3.618,2.646,1.079,0.969,0.716,0.535,0.077
21.5,3.659,2.686,1.093,0.97,0.716,0.535,0.078
21.6,3.63,2.658,1.083,0.97,0.717,0.536,0.078
21.700000000000003,3.572,2.603,1.063,0.971,0.717,0.537,0.078
21.8,3.595,2.624,1.071,0.97,0.717,0.538,0.078
21.900000000000002,3.604,2.633,1.074,0.97,0.716,0.538,0.079
22.0,3.608,2.636,1.075,0.971,0.717,0.539,0.078
22.1,3.609,2.638,1.076,0.972,0.717,0.54,0.078
22.200000000000003,3.61,2.638,1.076,0.971,0.717,0.54,0.079
22.3,3.656,2.683,1.092,0.97,0.716,0.54,0.078
22.400000000000002,3.674,2.7,1.098,0.972,0.716,0.541,0.079
22.5,3.728,2.752,1.116,0.973,0.717,0.542,0.079
22.6,3.703,2.728,1.108,0.973,0.718,0.544,0.08
22.700000000000003,3.647,2.674,1.089,0.974,0.718,0.547,0.08
22.8,3.671,2.697,1.097,0.974,0.718,0.547,0.081
22.900000000000002,3.727,2.751,1.116,0.976,0.718,0.548,0.081
23.0,3.703,2.728,1.107,0.977,0.718,0.549,0.081
23.1,3.693,2.718,1.104,0.978,0.719,0.55,0.082
23.200000000000003,3.689,2.715,1.103,0.979,0.718,0.55,0.082
23.3,3.688,2.713,1.102,0.98,0.719,0.551,0.082
23.400000000000002,3.733,2.757,1.118,0.98,0.719,0.552,0.083
23.5,3.705,2.73,1.108,0.98,0.719,0.552,0.083
23.6,3.694,2.719,1.105,0.979,0.718,0.553,0.083
23.700000000000003,3.69,2.715,1.103,0.979,0.718,0.552,0.083
23.8,3.688,2.713,1.102,0.979,0.718,0.553,0.083
23.900000000000002,3.641,2.669,1.087,0.979,0.718,0.553,0.083
24.0,3.715,2.739,1.112,0.98,0.718,0.554,0.083
24.1,3.698,2.723,1.106,0.98,0.718,0.554,0.083
24.200000000000003,3.691,2.716,1.104,0.98,0.719,0.555,0.083
24.3,3.689,2.714,1.103,0.98,0.718,0.556,0.083
24.400000000000002,3.688,2.713,1.102,0.979,0.718,0.556,0.083
24.5,3.687,2.712,1.102,0.98,0.718,0.557,0.084
24.6,3.687,2.712,1.102,0.98,0.717,0.557,0.084
24.700000000000003,3.687,2.712,1.102,0.98,0.717,0.558,0.084
24.8,3.687,2.712,1.102,0.98,0.717,0.557,0.084
24.900000000000002,3.779,2.802,1.134,0.981,0.718,0.558,0.084
25.0,3.724,2.748,1.115,0.98,0.717,0.558,0.085
25.1,3.748,2.771,1.123,0.98,0.718,0.559,0.085
25.200000000000003,3.851,2.871,1.158,0.981,0.717,0.559,0.085
25.3,3.798,2.82,1.14,0.981,0.717,0.56,0.085
25.400000000000002,3.778,2.8,1.133,0.981,0.717,0.561,0.085
25.5,3.812,2.834,1.145,0.981,0.717,0.562,0.086
25.6,3.769,2.792,1.13,0.981,0.718,0.562,0.086
25.700000000000003,3.83,2.85,1.151,0.982,0.718,0.563,0.086
25.8,3.79,2.812,1.137,0.981,0.717,0.564,0.085
25.900000000000002,3.774,2.797,1.132,0.981,0.718,0.564,0.086
26.0,3.768,2.791,1.13,0.981,0.717,0.564,0.086
26.1,3.812,2.833,1.145,0.982,0.718,0.565,0.086
26.200000000000003,3.783,2.805,1.135,0.981,0.718,0.565,0.086
26.3,3.771,2.794,1.131,0.981,0.717,0.566,0.087
26.400000000000002,3.767,2.789,1.129,0.982,0.718,0.566,0.087
26.5,3.765,2.788,1.129,0.982,0.717,0.566,0.086
26.6,3.764,2.787,1.128,0.981,0.717,0.567,0.087
26.700000000000003,3.764,2.787,1.128,0.982,0.717,0.567,0.087
26.8,3.764,2.787,1.128,0.982,0.717,0.567,0.086
26.900000000000002,3.857,2.877,1.16,0.981,0.717,0.568,0.087
27.0,3.801,2.823,1.141,0.982,0.718,0.568,0.087
27.1,3.779,2.801,1.133,0.981,0.717,0.568,0.087
27.200000000000003,3.816,2.837,1.146,0.982,0.717,0.569,0.087
27.3,3.878,2.897,1.167,0.982,0.717,0.57,0.087
27.400000000000002,3.809,2.831,1.144,0.981,0.718,0.57,0.087
27.5,3.782,2.804,1.134,0.982,0.718,0.57,0.087
27.6,3.771,2.794,1.131,0.982,0.717,0.57,0.087
27.700000000000003,3.813,2.834,1.145,0.981,0.717,0.571,0.087
27.8,3.784,2.806,1.135,0.982,0.718,0.572,0.087
27.900000000000002,3.865,2.885,1.163,0.981,0.717,0.572,0.087
28.0,3.944,2.963,1.19,0.982,0.718,0.573,0.087
28.1,3.836,2.857,1.153,0.981,0.717,0.572,0.087
28.200000000000003,3.839,2.86,1.154,0.982,0.717,0.572,0.087
28.3,3.84,2.861,1.154,0.982,0.717,0.573,0.087
28.400000000000002,3.794,2.816,1.139,0.981,0.717,0.573,0.087
28.5,3.822,2.843,1.148,0.981,0.717,0.573,0.087
28.6,3.834,2.854,1.152,0.982,0.717,0.573,0.088
28.700000000000003,3.838,2.859,1.153,0.982,0.718,0.575,0.088
28.8,3.84,2.86,1.154,0.982,0.718,0.576,0.087
28.900000000000002,3.841,2.861,1.154,0.984,0.719,0.576,0.087
29.0,3.841,2.861,1.154,0.985,0.719,0.577,0.088
29.1,3.841,2.862,1.154,0.986,0.72,0.577,0.088
29.200000000000003,3.841,2.862,1.154,0.986,0.721,0.579,0.088
29.3,3.841,2.862,1.154,0.986,0.721,0.578,0.088
29.400000000000002,3.841,2.862,1.154,0.992,0.724,0.581,0.088
29.5,3.841,2.862,1.154,0.988,0.722,0.58,0.088
29.6,3.841,2.862,1.154,0.986,0.721,0.58,0.088
29.700000000000003,3.841,2.862,1.154,0.986,0.721,0.58,0.089
29.8,3.841,2.862,1.154,0.985,0.722,0.58,0.088
29.900000000000002,3.749,2.772,1.123,0.986,0.721,0.58,0.088
30.0,3.804,2.826,1.142,0.986,0.721,0.58,0.088
30.1,3.826,2.847,1.149,0.986,0.72,0.581,0.088
30.200000000000003,3.929,2.948,1.184,0.986,0.721,0.58,0.088
30.3,3.876,2.896,1.166,0.987,0.721,0.581,0.088
30.400000000000002,3.855,2.875,1.159,0.986,0.721,0.58,0.089
30.5,3.893,2.913,1.172,0.987,0.721,0.581,0.088
30.6,3.862,2.882,1.162,0.987,0.722,0.581,0.088
30.700000000000003,3.85,2.87,1.157,0.987,0.722,0.581,0.089
30.8,3.845,2.865,1.156,0.986,0.722,0.582,0.088
30.900000000000002,3.843,2.863,1.155,0.987,0.722,0.582,0.088
31.0,3.842,2.862,1.155,0.988,0.722,0.581,0.088
31.1,3.841,2.862,1.155,0.987,0.722,0.582,0.087
31.200000000000003,3.888,2.907,1.17,0.988,0.721,0.582,0.088
31.3,3.86,2.88,1.161,0.987,0.721,0.583,0.089
31.400000000000002,3.849,2.869,1.157,0.988,0.721,0.583,0.088
31.5,3.844,2.865,1.156,0.988,0.722,0.583,0.088
31.6,3.889,2.908,1.171,0.987,0.721,0.583,0.088
31.700000000000003,3.86,2.88,1.161,0.988,0.721,0.583,0.088
31.8,3.802,2.824,1.141,0.987,0.721,0.583,0.089
31.900000000000002,3.826,2.847,1.149,0.988,0.721,0.584,0.089
32.0,3.835,2.856,1.152,0.988,0.722,0.583,0.088
32.1,3.839,2.859,1.154,0.987,0.721,0.584,0.088
32.2,3.84,2.861,1.154,0.987,0.722,0.584,0.088
32.300000000000004,3.841,2.861,1.154,0.987,0.722,0.585,0.088
32.4,3.841,2.861,1.154,0.986,0.722,0.585,0.089
32.5,3.795,2.816,1.139,0.987,0.722,0.586,0.089
32.6,3.823,2.844,1.148,0.987,0.722,0.586,0.089
32.7,3.834,2.854,1.152,0.987,0.721,0.586,0.088
32.800000000000004,3.885,2.904,1.169,0.987,0.722,0.585,0.088
32.9,3.859,2.879,1.16,0.986,0.721,0.586,0.088
33.0,3.848,2.868,1.157,0.987,0.722,0.587,0.089
33.1,3.844,2.864,1.155,0.988,0.722,0.586,0.089
33.2,3.936,2.954,1.187,0.987,0.722,0.587,0.089
33.300000000000004,3.879,2.899,1.167,0.988,0.722,0.588,0.089
33.4,3.903,2.922,1.176,0.988,0.722,0.588,0.089
33.5,3.913,2.931,1.179,0.989,0.722,0.588,0.089
33.6,3.87,2.89,1.164,0.988,0.722,0.588,0.089
33.7,3.899,2.918,1.174,0.987,0.721,0.588,0.089
33.800000000000004,3.911,2.93,1.178,0.986,0.721,0.588,0.089
33.9,3.869,2.889,1.164,0.987,0.721,0.589,0.089
34.0,3.852,2.873,1.158,0.987,0.721,0.588,0.089
34.1,3.846,2.866,1.156,0.987,0.722,0.588,0.089
34.2,3.843,2.863,1.155,0.986,0.722,0.589,0.089
34.300000000000004,3.842,2.862,1.155,0.987,0.721,0.589,0.089
34.4,3.888,2.907,1.171,0.986,0.722,0.589,0.089
34.5,3.907,2.926,1.177,0.987,0.721,0.589,0.089
34.6,3.961,2.979,1.195,0.987,0.721,0.589,0.089
34.7,3.889,2.909,1.171,0.988,0.722,0.59,0.09
34.800000000000004,3.907,2.926,1.177,0.988,0.721,0.59,0.089
34.9,3.914,2.933,1.179,0.988,0.721,0.59,0.09
35.0,3.917,2.936,1.18,0.989,0.722,0.59,0.089
35.1,3.918,2.937,1.181,0.988,0.722,0.59,0.09
35.2,3.872,2.892,1.165,0.989,0.722,0.591,0.09
35.300000000000004,3.9,2.919,1.175,0.988,0.722,0.591,0.09
35.4,3.911,2.93,1.178,0.988,0.722,0.591,0.09
35.5,3.916,2.935,1.18,0.988,0.721,0.591,0.089
35.6,3.871,2.891,1.165,0.988,0.722,0.591,0.089
35.7,3.947,2.965,1.191,0.987,0.721,0.592,0.09
35.800000000000004,3.93,2.949,1.185,0.987,0.722,0.592,0.089
35.9,3.97,2.988,1.199,0.987,0.722,0.591,0.089
36.0,3.893,2.912,1.172,0.988,0.722,0.592,0.089
36.1,3.909,2.927,1.177,0.989,0.722,0.593,0.09
36.2,3.915,2.934,1.18,0.988,0.722,0.593,0.09
36.300000000000004,3.917,2.936,1.18,0.987,0.723,0.593,0.091
36.4,3.918,2.937,1.181,0.988,0.722,0.593,0.091
36.5,3.872,2.892,1.165,0.987,0.722,0.594,0.09
36.6,3.9,2.919,1.175,0.988,0.721,0.594,0.09
36.7,3.911,2.93,1.178,0.988,0.721,0.594,0.091
36.800000000000004,3.916,2.935,1.18,0.987,0.721,0.594,0.091
36.9,3.918,2.936,1.181,0.988,0.722,0.594,0.09
37.0,3.918,2.937,1.181,0.989,0.722,0.595,0.09
37.1,3.919,2.937,1.181,0.988,0.722,0.596,0.09
37.2,3.966,2.984,1.197,0.988,0.722,0.595,0.09
37.300000000000004,3.938,2.956,1.187,0.988,0.722,0.594,0.09
37.4,3.926,2.945,1.184,0.989,0.723,0.595,0.091
37.5,3.922,2.941,1.182,0.989,0.722,0.596,0.09
37.6,3.92,2.939,1.181,0.988,0.722,0.596,0.09
37.7,3.919,2.938,1.181,0.988,0.722,0.596,0.091
37.800000000000004,3.919,2.938,1.181,0.989,0.723,0.596,0.091
37.9,3.919,2.938,1.181,0.989,0.723,0.596,0.091
38.0,3.919,2.938,1.181,0.99,0.724,0.596,0.09
38.1,3.919,2.938,1.181,0.99,0.724,0.596,0.091
38.2,3.919,2.938,1.181,0.99,0.724,0.597,0.091
38.300000000000004,3.919,2.938,1.181,0.99,0.723,0.598,0.09
38.400000000000006,4.06,3.078,1.23,0.99,0.724,0.597,0.09
38.5,3.976,2.994,1.2,0.989,0.723,0.597,0.09
38.6,3.942,2.96,1.189,0.989,0.723,0.598,0.091
38.7,3.928,2.947,1.184,0.989,0.724,0.597,0.091
38.800000000000004,3.923,2.941,1.182,0.989,0.724,0.597,0.091
38.900000000000006,3.92,2.939,1.182,0.989,0.724,0.597,0.091
39.0,3.92,2.938,1.181,0.988,0.723,0.598,0.09
39.1,3.919,2.938,1.181,0.989,0.724,0.598,0.091
39.2,3.919,2.938,1.181,0.989,0.724,0.598,0.091
39.300000000000004,3.919,2.938,1.181,0.991,0.723,0.598,0.091
39.400000000000006,3.919,2.938,1.181,0.99,0.724,0.598,0.091
39.5,3.919,2.938,1.181,0.99,0.723,0.598,0.09
39.6,3.872,2.892,1.165,0.989,0.724,0.598,0.091
39.7,3.9,2.919,1.175,0.989,0.724,0.598,0.091
39.800000000000004,3.958,2.976,1.195,0.989,0.723,0.598,0.09
39.900000000000006,3.935,2.953,1.186,0.989,0.724,0.599,0.091
40.0,3.925,2.944,1.183,0.989,0.724,0.598,0.091
40.1,3.921,2.94,1.182,0.989,0.724,0.598,0.091
40.2,3.92,2.939,1.181,0.99,0.724,0.599,0.091
40.300000000000004,3.919,2.938,1.181,0.989,0.724,0.598,0.091
40.400000000000006,3.919,2.938,1.181,0.99,0.724,0.599,0.091
40.5,3.919,2.938,1.181,0.989,0.724,0.599,0.091
40.6,3.919,2.938,1.181,0.99,0.724,0.599,0.091
40.7,3.919,2.938,1.181,0.989,0.724,0.6,0.091
40.800000000000004,3.966,2.984,1.197,0.99,0.724,0.601,0.091
40.900000000000006,3.938,2.956,1.187,0.99,0.725,0.601,0.092
41.0,3.926,2.945,1.184,0.99,0.724,0.601,0.091
41.1,4.016,3.033,1.214,0.991,0.724,0.601,0.092
41.2,3.958,2.976,1.194,0.99,0.725,0.601,0.092
41.300000000000004,3.934,2.953,1.186,0.991,0.724,0.602,0.091
41.400000000000006,3.925,2.944,1.183,0.992,0.725,0.602,0.091
