Time,CO (MCS),Ethanol (MCS),VOC (MCS),NO2 (GM),Ethanol (GM),VOC (GM),CO (GM)
11.9,3.458,2.495,1.025,0.901,0.683,0.338,0.097
12.0,3.458,2.494,1.025,0.902,0.684,0.337,0.097
12.100000000000001,3.458,2.494,1.025,0.901,0.684,0.338,0.097
12.200000000000001,3.458,2.494,1.025,0.902,0.684,0.338,0.097
12.3,3.458,2.494,1.025,0.901,0.684,0.337,0.097
12.4,3.458,2.494,1.025,0.901,0.684,0.338,0.097
12.5,3.458,2.494,1.025,0.901,0.684,0.338,0.098
12.600000000000001,3.458,2.494,1.025,0.901,0.683,0.338,0.098
12.700000000000001,3.458,2.494,1.025,0.901,0.683,0.338,0.097
12.8,3.458,2.494,1.025,0.901,0.684,0.338,0.098
12.9,3.458,2.494,1.025,0.902,0.684,0.339,0.098
13.0,3.458,2.494,1.025,0.901,0.684,0.338,0.097
13.100000000000001,3.458,2.494,1.025,0.902,0.683,0.338,0.097
13.200000000000001,3.458,2.494,1.025,0.901,0.683,0.339,0.097
13.3,3.458,2.494,1.025,0.902,0.684,0.339,0.097
13.4,3.458,2.494,1.025,0.901,0.684,0.338,0.097
13.5,3.458,2.494,1.025,0.902,0.684,0.339,0.097
13.600000000000001,3.504,2.537,1.04,0.901,0.684,0.339,0.097
13.700000000000001,3.431,2.469,1.016,0.902,0.684,0.34,0.097
13.8,3.493,2.527,1.037,0.902,0.685,0.34,0.098
13.9,3.293,2.341,0.97,0.901,0.685,0.34,0.098
14.0,3.392,2.433,1.003,0.902,0.685,0.34,0.097
14.100000000000001,3.432,2.47,1.016,0.903,0.684,0.34,0.098
14.200000000000001,3.448,2.485,1.021,0.902,0.684,0.34,0.098
14.3,3.454,2.49,1.024,0.901,0.685,0.34,0.098
14.4,3.457,2.493,1.024,0.902,0.685,0.34,0.098
14.5,3.458,2.494,1.025,0.902,0.684,0.34,0.097
14.600000000000001,3.458,2.494,1.025,0.903,0.685,0.34,0.098
14.700000000000001,3.458,2.494,1.025,0.902,0.685,0.34,0.098
14.8,3.458,2.494,1.025,0.903,0.685,0.34,0.098
14.9,3.458,2.494,1.025,0.902,0.685,0.341,0.097
15.0,3.458,2.494,1.025,0.902,0.685,0.341,0.097
15.100000000000001,3.458,2.494,1.025,0.903,0.685,0.341,0.098
15.200000000000001,3.458,2.494,1.025,0.903,0.685,0.341,0.098
15.3,3.458,2.494,1.025,0.903,0.685,0.341,0.097
15.4,3.458,2.494,1.025,0.903,0.685,0.342,0.097
15.5,3.458,2.494,1.025,0.903,0.685,0.341,0.098
15.600000000000001,3.458,2.494,1.025,0.903,0.685,0.341,0.098
15.700000000000001,3.458,2.494,1.025,0.902,0.685,0.342,0.097
15.8,3.458,2.494,1.025,0.902,0.686,0.341,0.097
15.9,3.458,2.494,1.025,0.903,0.686,0.341,0.097
16.0,3.458,2.494,1.025,0.903,0.685,0.342,0.097
16.1,3.458,2.494,1.025,0.903,0.685,0.342,0.098
16.2,3.504,2.537,1.04,0.903,0.686,0.342,0.097
16.3,3.476,2.512,1.031,0.903,0.685,0.342,0.098
16.400000000000002,3.42,2.459,1.012,0.903,0.685,0.342,0.098
16.5,3.398,2.438,1.005,0.903,0.685,0.342,0.098
16.6,3.434,2.472,1.017,0.903,0.685,0.342,0.098
16.7,3.449,2.485,1.022,0.902,0.685,0.342,0.098
16.8,3.454,2.491,1.024,0.903,0.685,0.342,0.097
16.900000000000002,3.457,2.493,1.024,0.904,0.685,0.342,0.098
17.0,3.458,2.494,1.025,0.903,0.685,0.343,0.097
17.1,3.458,2.494,1.025,0.903,0.685,0.343,0.098
17.2,3.458,2.494,1.025,0.904,0.685,0.342,0.097
17.3,3.458,2.494,1.025,0.903,0.685,0.342,0.097
17.400000000000002,3.458,2.494,1.025,0.903,0.685,0.342,0.098
17.5,3.458,2.494,1.025,0.902,0.685,0.343,0.098
17.6,3.458,2.494,1.025,0.903,0.686,0.343,0.098
17.7,3.458,2.494,1.025,0.903,0.685,0.343,0.097
17.8,3.458,2.494,1.025,0.902,0.685,0.343,0.098
17.900000000000002,3.458,2.494,1.025,0.903,0.685,0.343,0.098
18.0,3.368,2.41,0.995,0.903,0.685,0.343,0.098
18.1,3.422,2.461,1.013,0.903,0.685,0.343,0.098
18.2,3.444,2.481,1.02,0.903,0.685,0.344,0.097
18.3,3.452,2.489,1.023,0.903,0.685,0.343,0.097
18.400000000000002,3.456,2.492,1.024,0.903,0.685,0.343,0.097
18.5,3.457,2.494,1.025,0.902,0.685,0.343,0.098
18.6,3.458,2.494,1.025,0.903,0.686,0.344,0.097
18.7,3.413,2.452,1.01,0.904,0.685,0.343,0.098
18.8,3.44,2.477,1.019,0.904,0.686,0.344,0.098
18.900000000000002,3.406,2.445,1.007,0.903,0.686,0.344,0.098
19.0,3.437,2.475,1.018,0.904,0.685,0.345,0.098
19.1,3.45,2.486,1.022,0.903,0.685,0.345,0.098
19.200000000000003,3.455,2.491,1.024,0.904,0.685,0.344,0.097
19.3,3.457,2.493,1.024,0.904,0.686,0.345,0.098
19.400000000000002,3.458,2.494,1.025,0.905,0.685,0.345,0.097
19.5,3.458,2.494,1.025,0.905,0.686,0.345,0.098
19.6,3.458,2.494,1.025,0.904,0.685,0.345,0.098
19.700000000000003,3.458,2.494,1.025,0.903,0.686,0.345,0.097
19.8,3.458,2.494,1.025,0.904,0.686,0.346,0.098
19.900000000000002,3.458,2.494,1.025,0.904,0.686,0.345,0.098
20.0,3.458,2.494,1.025,0.905,0.686,0.346,0.097
20.1,3.458,2.494,1.025,0.905,0.686,0.345,0.097
20.200000000000003,3.458,2.494,1.025,0.904,0.685,0.346,0.098
20.3,3.458,2.494,1.025,0.905,0.686,0.345,0.098
20.400000000000002,3.458,2.494,1.025,0.904,0.686,0.346,0.098
20.5,3.458,2.494,1.025,0.904,0.685,0.346,0.098
20.6,3.458,2.494,1.025,0.904,0.686,0.346,0.098
20.700000000000003,3.458,2.494,1.025,0.904,0.686,0.346,0.097
20.8,3.413,2.452,1.01,0.905,0.686,0.346,0.097
20.900000000000002,3.44,2.477,1.019,0.904,0.686,0.346,0.097
21.0,3.451,2.488,1.023,0.905,0.686,0.346,0.098
21.1,3.365,2.407,0.994,0.905,0.685,0.346,0.098
21.200000000000003,3.421,2.459,1.012,0.904,0.686,0.347,0.098
21.3,3.443,2.48,1.02,0.905,0.686,0.346,0.097
21.400000000000002,3.452,2.489,1.023,0.904,0.686,0.346,0.098
21.5,3.456,2.492,1.024,0.904,0.686,0.347,0.098
21.6,3.457,2.493,1.025,0.905,0.686,0.347,0.097
21.700000000000003,3.458,2.494,1.025,0.905,0.687,0.348,0.097
21.8,3.458,2.494,1.025,0.904,0.686,0.348,0.097
21.900000000000002,3.458,2.494,1.025,0.905,0.686,0.348,0.098
22.0,3.458,2.494,1.025,0.904,0.686,0.348,0.097
22.1,3.458,2.494,1.025,0.904,0.686,0.348,0.098
22.200000000000003,3.458,2.494,1.025,0.905,0.686,0.347,0.097
22.3,3.458,2.494,1.025,0.905,0.686,0.348,0.097
22.400000000000002,3.458,2.494,1.025,0.905,0.686,0.347,0.098
22.5,3.458,2.494,1.025,0.904,0.686,0.348,0.098
22.6,3.504,2.537,1.04,0.905,0.686,0.348,0.098
22.700000000000003,3.476,2.512,1.031,0.905,0.686,0.348,0.097
22.8,3.465,2.501,1.027,0.904,0.686,0.348,0.097
22.900000000000002,3.507,2.54,1.041,0.905,0.686,0.348,0.098
23.0,3.478,2.513,1.031,0.905,0.687,0.348,0.097
23.1,3.466,2.502,1.028,0.905,0.686,0.348,0.097
23.200000000000003,3.461,2.497,1.026,0.904,0.687,0.348,0.097
23.3,3.459,2.496,1.025,0.905,0.687,0.348,0.098
23.400000000000002,3.459,2.495,1.025,0.905,0.687,0.348,0.098
23.5,3.458,2.495,1.025,0.905,0.686,0.348,0.097
23.6,3.458,2.494,1.025,0.904,0.686,0.348,0.098
23.700000000000003,3.458,2.494,1.025,0.905,0.687,0.348,0.097
23.8,3.458,2.494,1.025,0.904,0.687,0.348,0.097
23.900000000000002,3.458,2.494,1.025,0.905,0.687,0.348,0.097
24.0,3.458,2.494,1.025,0.905,0.686,0.348,0.098
24.1,3.458,2.494,1.025,0.905,0.687,0.349,0.098
24.200000000000003,3.458,2.494,1.025,0.905,0.686,0.349,0.097
24.3,3.458,2.494,1.025,0.905,0.686,0.348,0.097
24.400000000000002,3.458,2.494,1.025,0.905,0.686,0.348,0.097
24.5,3.458,2.494,1.025,0.904,0.686,0.349,0.097
24.6,3.458,2.494,1.025,0.904,0.686,0.348,0.097
24.700000000000003,3.458,2.494,1.025,0.903,0.687,0.349,0.097
24.8,3.458,2.494,1.025,0.904,0.687,0.349,0.097
24.900000000000002,3.458,2.494,1.025,0.905,0.686,0.349,0.098
25.0,3.413,2.452,1.01,0.905,0.687,0.349,0.097
25.1,3.44,2.477,1.019,0.905,0.687,0.349,0.097
25.200000000000003,3.451,2.488,1.023,0.905,0.688,0.349,0.097
25.3,3.455,2.492,1.024,0.905,0.687,0.349,0.097
25.400000000000002,3.457,2.493,1.025,0.905,0.687,0.35,0.097
25.5,3.458,2.494,1.025,0.905,0.686,0.35,0.097
25.6,3.458,2.494,1.025,0.906,0.687,0.349,0.097
25.700000000000003,3.458,2.494,1.025,0.906,0.686,0.35,0.097
25.8,3.458,2.494,1.025,0.905,0.686,0.35,0.097
25.900000000000002,3.458,2.494,1.025,0.905,0.687,0.35,0.097
26.0,3.458,2.494,1.025,0.905,0.687,0.35,0.097
26.1,3.413,2.452,1.01,0.905,0.687,0.35,0.097
26.200000000000003,3.44,2.477,1.019,0.905,0.686,0.349,0.097
26.3,3.451,2.488,1.023,0.906,0.687,0.35,0.097
26.400000000000002,3.455,2.492,1.024,0.905,0.687,0.35,0.097
26.5,3.457,2.493,1.025,0.906,0.687,0.35,0.097
26.6,3.458,2.494,1.025,0.905,0.687,0.35,0.097
26.700000000000003,3.458,2.494,1.025,0.906,0.686,0.35,0.097
26.8,3.458,2.494,1.025,0.905,0.687,0.35,0.097
26.900000000000002,3.458,2.494,1.025,0.905,0.688,0.351,0.097
27.0,3.458,2.494,1.025,0.905,0.688,0.35,0.097
27.1,3.458,2.494,1.025,0.906,0.688,0.351,0.097
27.200000000000003,3.458,2.494,1.025,0.906,0.688,0.351,0.097
27.3,3.458,2.494,1.025,0.906,0.688,0.352,0.097
27.400000000000002,3.458,2.494,1.025,0.906,0.688,0.352,0.097
27.5,3.458,2.494,1.025,0.906,0.687,0.351,0.097
27.6,3.458,2.494,1.025,0.906,0.688,0.351,0.097
27.700000000000003,3.458,2.494,1.025,0.906,0.687,0.351,0.097
27.8,3.458,2.494,1.025,0.906,0.687,0.352,0.097
27.900000000000002,3.458,2.494,1.025,0.907,0.687,0.352,0.097
28.0,3.504,2.537,1.04,0.906,0.686,0.352,0.097
28.1,3.476,2.512,1.031,0.906,0.687,0.352,0.097
28.200000000000003,3.465,2.501,1.027,0.906,0.687,0.351,0.097
28.3,3.461,2.497,1.026,0.905,0.687,0.352,0.096
28.400000000000002,3.459,2.495,1.025,0.905,0.687,0.352,0.097
28.5,3.459,2.495,1.025,0.905,0.688,0.352,0.097
28.6,3.458,2.495,1.025,0.906,0.687,0.352,0.097
28.700000000000003,3.458,2.494,1.025,0.906,0.687,0.352,0.097
28.8,3.458,2.494,1.025,0.905,0.686,0.352,0.097
28.900000000000002,3.458,2.494,1.025,0.905,0.687,0.352,0.097
29.0,3.458,2.494,1.025,0.905,0.687,0.352,0.097
29.1,3.458,2.494,1.025,0.905,0.686,0.352,0.097
29.200000000000003,3.458,2.494,1.025,0.906,0.687,0.352,0.097
29.3,3.413,2.452,1.01,0.905,0.687,0.353,0.097
29.400000000000002,3.44,2.477,1.019,0.905,0.687,0.352,0.097
29.5,3.451,2.488,1.023,0.906,0.687,0.353,0.097
29.6,3.455,2.492,1.024,0.905,0.687,0.352,0.096
29.700000000000003,3.457,2.493,1.025,0.906,0.687,0.352,0.097
29.8,3.458,2.494,1.025,0.906,0.687,0.353,0.097
29.900000000000002,3.458,2.494,1.025,0.906,0.688,0.353,0.097
30.0,3.458,2.494,1.025,0.905,0.688,0.353,0.096
30.1,3.458,2.494,1.025,0.906,0.688,0.353,0.097
30.200000000000003,3.458,2.494,1.025,0.906,0.688,0.353,0.097
30.3,3.458,2.494,1.025,0.905,0.687,0.353,0.096
30.400000000000002,3.458,2.494,1.025,0.905,0.687,0.353,0.096
30.5,3.458,2.494,1.025,0.906,0.687,0.353,0.097
30.6,3.458,2.494,1.025,0.905,0.687,0.353,0.096
30.700000000000003,3.458,2.494,1.025,0.905,0.687,0.353,0.096
30.8,3.458,2.494,1.025,0.906,0.688,0.353,0.097
30.900000000000002,3.458,2.494,1.025,0.906,0.688,0.354,0.096
31.0,3.458,2.494,1.025,0.906,0.687,0.353,0.097
31.1,3.458,2.494,1.025,0.906,0.687,0.354,0.096
31.200000000000003,3.458,2.494,1.025,0.906,0.688,0.353,0.097
31.3,3.458,2.494,1.025,0.906,0.688,0.353,0.097
31.400000000000002,3.458,2.494,1.025,0.906,0.688,0.354,0.097
31.5,3.458,2.494,1.025,0.907,0.688,0.354,0.097
31.6,3.413,2.452,1.01,0.906,0.687,0.354,0.097
31.700000000000003,3.44,2.477,1.019,0.906,0.688,0.354,0.096
31.8,3.451,2.488,1.023,0.906,0.688,0.354,0.096
31.900000000000002,3.455,2.492,1.024,0.905,0.687,0.354,0.097
32.0,3.457,2.493,1.025,0.905,0.688,0.354,0.096
32.1,3.458,2.494,1.025,0.906,0.688,0.354,0.096
32.2,3.458,2.494,1.025,0.906,0.687,0.354,0.096
32.300000000000004,3.458,2.494,1.025,0.906,0.687,0.354,0.096
32.4,3.458,2.494,1.025,0.906,0.688,0.355,0.096
32.5,3.458,2.494,1.025,0.906,0.688,0.355,0.096
32.6,3.458,2.494,1.025,0.906,0.688,0.355,0.096
32.7,3.458,2.494,1.025,0.906,0.687,0.355,0.096
32.800000000000004,3.458,2.494,1.025,0.906,0.687,0.355,0.096
32.9,3.458,2.494,1.025,0.906,0.688,0.355,0.096
33.0,3.458,2.494,1.025,0.905,0.688,0.354,0.096
33.1,3.458,2.494,1.025,0.905,0.688,0.354,0.096
33.2,3.458,2.494,1.025,0.906,0.688,0.355,0.096
33.300000000000004,3.458,2.494,1.025,0.906,0.688,0.355,0.096
33.4,3.458,2.494,1.025,0.905,0.688,0.355,0.096
33.5,3.458,2.494,1.025,0.905,0.688,0.355,0.096
33.6,3.458,2.494,1.025,0.906,0.688,0.355,0.096
33.7,3.458,2.494,1.025,0.905,0.687,0.355,0.096
33.800000000000004,3.458,2.494,1.025,0.905,0.688,0.356,0.096
33.9,3.458,2.494,1.025,0.906,0.688,0.356,0.097
34.0,3.458,2.494,1.025,0.906,0.689,0.356,0.096
34.1,3.458,2.494,1.025,0.906,0.689,0.356,0.096
34.2,3.458,2.494,1.025,0.906,0.689,0.356,0.096
34.300000000000004,3.458,2.494,1.025,0.907,0.689,0.356,0.096
34.4,3.458,2.494,1.025,0.906,0.689,0.356,0.096
34.5,3.458,2.494,1.025,0.906,0.689,0.356,0.096
34.6,3.458,2.494,1.025,0.906,0.689,0.356,0.096
34.7,3.458,2.494,1.025,0.906,0.689,0.356,0.096
34.800000000000004,3.458,2.494,1.025,0.907,0.689,0.356,0.096
34.9,3.458,2.494,1.025,0.906,0.688,0.356,0.096
35.0,3.458,2.494,1.025,0.907,0.689,0.357,0.096
35.1,3.458,2.494,1.025,0.906,0.689,0.356,0.096
35.2,3.458,2.494,1.025,0.906,0.689,0.356,0.096
35.300000000000004,3.458,2.494,1.025,0.905,0.688,0.356,0.096
35.4,3.458,2.494,1.025,0.906,0.689,0.356,0.097
35.5,3.458,2.494,1.025,0.906,0.689,0.356,0.096
35.6,3.458,2.494,1.025,0.906,0.689,0.357,0.096
35.7,3.458,2.494,1.025,0.907,0.689,0.356,0.096
35.800000000000004,3.458,2.494,1.025,0.907,0.689,0.356,0.096
35.9,3.458,2.494,1.025,0.906,0.689,0.356,0.096
36.0,3.458,2.494,1.025,0.906,0.689,0.356,0.096
36.1,3.458,2.494,1.025,0.907,0.689,0.357,0.096
36.2,3.458,2.494,1.025,0.907,0.689,0.356,0.096
36.300000000000004,3.458,2.494,1.025,0.908,0.689,0.357,0.096
36.4,3.458,2.494,1.025,0.907,0.689,0.357,0.097
36.5,3.458,2.494,1.025,0.907,0.689,0.357,0.096
36.6,3.458,2.494,1.025,0.908,0.689,0.357,0.096
36.7,3.458,2.494,1.025,0.907,0.689,0.358,0.096
36.800000000000004,3.458,2.494,1.025,0.908,0.69,0.357,0.096
36.9,3.458,2.494,1.025,0.908,0.69,0.357,0.096
37.0,3.458,2.494,1.025,0.907,0.69,0.357,0.096
37.1,3.458,2.494,1.025,0.907,0.689,0.357,0.096
37.2,3.458,2.494,1.025,0.906,0.689,0.357,0.096
37.300000000000004,3.458,2.494,1.025,0.907,0.689,0.357,0.096
37.4,3.458,2.494,1.025,0.908,0.689,0.357,0.096
37.5,3.458,2.494,1.025,0.907,0.689,0.357,0.096
37.6,3.458,2.494,1.025,0.907,0.688,0.357,0.096
37.7,3.458,2.494,1.025,0.907,0.689,0.357,0.096
37.800000000000004,3.413,2.452,1.01,0.907,0.69,0.357,0.096
37.9,3.44,2.477,1.019,0.908,0.689,0.357,0.096
38.0,3.451,2.488,1.023,0.907,0.689,0.357,0.096
38.1,3.455,2.492,1.024,0.908,0.689,0.358,0.096
38.2,3.457,2.493,1.025,0.907,0.689,0.358,0.096
38.300000000000004,3.458,2.494,1.025,0.907,0.689,0.358,0.096
38.400000000000006,3.458,2.494,1.025,0.907,0.689,0.358,0.096
38.5,3.458,2.494,1.025,0.908,0.69,0.358,0.096
38.6,3.458,2.494,1.025,0.907,0.689,0.358,0.096
38.7,3.458,2.494,1.025,0.908,0.689,0.358,0.096
38.800000000000004,3.458,2.494,1.025,0.908,0.689,0.358,0.096
38.900000000000006,3.458,2.494,1.025,0.908,0.689,0.358,0.096
39.0,3.458,2.494,1.025,0.909,0.69,0.359,0.096
39.1,3.458,2.494,1.025,0.909,0.689,0.359,0.096
39.2,3.458,2.494,1.025,0.909,0.689,0.358,0.096
39.300000000000004,3.458,2.494,1.025,0.908,0.689,0.358,0.096
39.400000000000006,3.458,2.494,1.025,0.908,0.69,0.358,0.096
39.5,3.504,2.537,1.04,0.907,0.69,0.358,0.096
39.6,3.476,2.512,1.031,0.908,0.69,0.359,0.096
39.7,3.42,2.459,1.012,0.908,0.689,0.358,0.096
39.800000000000004,3.443,2.48,1.02,0.908,0.69,0.358,0.095
39.900000000000006,3.543,2.575,1.054,0.907,0.689,0.358,0.095
40.0,3.492,2.527,1.036,0.907,0.689,0.358,0.096
40.1,3.472,2.507,1.03,0.908,0.689,0.358,0.096
40.2,3.464,2.5,1.027,0.908,0.69,0.358,0.096
40.300000000000004,3.46,2.496,1.026,0.908,0.69,0.358,0.096
40.400000000000006,3.459,2.495,1.025,0.908,0.69,0.358,0.096
40.5,3.413,2.452,1.01,0.908,0.689,0.358,0.096
40.6,3.44,2.477,1.019,0.909,0.689,0.358,0.096
40.7,3.406,2.445,1.007,0.908,0.69,0.359,0.095
40.800000000000004,3.437,2.475,1.018,0.908,0.69,0.359,0.096
40.900000000000006,3.45,2.486,1.022,0.907,0.689,0.358,0.096
41.0,3.41,2.449,1.009,0.907,0.689,0.358,0.096
41.1,3.439,2.476,1.018,0.907,0.69,0.358,0.096
41.2,3.45,2.487,1.022,0.907,0.69,0.358,0.096
41.300000000000004,3.455,2.491,1.024,0.908,0.689,0.358,0.096
41.400000000000006,3.457,2.493,1.025,0.907,0.69,0.359,0.096
