Time,CO (MCS),Ethanol (MCS),VOC (MCS),NO2 (GM),Ethanol (GM),VOC (GM),CO (GM)
0.0,2.279,1.446,0.639,0.9,0.729,0.359,0.034
0.25,2.299,1.462,0.645,0.901,0.729,0.358,0.034
0.5,2.306,1.469,0.648,0.899,0.73,0.357,0.034
0.75,2.309,1.471,0.649,0.899,0.729,0.356,0.035
1.0,2.311,1.472,0.649,0.898,0.728,0.356,0.034
1.25,2.311,1.473,0.649,0.898,0.729,0.356,0.034
1.5,2.311,1.473,0.649,0.899,0.729,0.355,0.034
1.75,2.343,1.5,0.659,0.899,0.73,0.354,0.035
2.0,2.292,1.457,0.643,0.9,0.73,0.354,0.034
2.25,2.304,1.467,0.647,0.899,0.729,0.353,0.034
2.5,2.308,1.47,0.648,0.898,0.729,0.353,0.035
2.75,2.31,1.472,0.649,0.898,0.73,0.352,0.034
3.0,2.279,1.446,0.639,0.898,0.729,0.353,0.035
3.25,2.298,1.462,0.645,0.898,0.73,0.352,0.034
3.5,2.306,1.469,0.648,0.899,0.73,0.353,0.034
3.75,2.309,1.471,0.649,0.899,0.73,0.353,0.034
4.0,2.311,1.472,0.649,0.898,0.729,0.352,0.035
4.25,2.311,1.473,0.649,0.898,0.73,0.352,0.035
4.5,2.279,1.446,0.639,0.899,0.73,0.352,0.034
4.75,2.299,1.462,0.645,0.899,0.729,0.353,0.035
5.0,2.306,1.469,0.648,0.9,0.728,0.353,0.035
5.25,2.278,1.445,0.638,0.901,0.729,0.354,0.034
5.5,2.266,1.435,0.635,0.901,0.73,0.355,0.034
5.75,2.293,1.458,0.643,0.902,0.73,0.356,0.035
6.0,2.272,1.44,0.637,0.903,0.73,0.357,0.034
6.25,2.264,1.433,0.634,0.903,0.729,0.358,0.035
6.5,2.261,1.431,0.633,0.904,0.729,0.358,0.035
6.75,2.259,1.43,0.633,0.905,0.73,0.36,0.034
7.0,2.259,1.429,0.632,0.904,0.729,0.36,0.035
7.25,2.227,1.403,0.622,0.905,0.728,0.361,0.036
7.5,2.214,1.392,0.618,0.907,0.729,0.361,0.035
7.75,2.209,1.388,0.617,0.906,0.729,0.363,0.035
8.0,2.176,1.361,0.606,0.906,0.729,0.364,0.035
8.25,2.194,1.375,0.612,0.908,0.73,0.364,0.034
8.5,2.201,1.381,0.614,0.908,0.73,0.364,0.035
8.75,2.204,1.384,0.615,0.907,0.73,0.365,0.035
9.0,2.205,1.385,0.615,0.908,0.73,0.365,0.035
9.25,2.174,1.359,0.606,0.909,0.73,0.366,0.034
9.5,2.162,1.349,0.602,0.909,0.731,0.366,0.035
9.75,2.157,1.345,0.6,0.909,0.73,0.366,0.035
10.0,2.155,1.344,0.6,0.909,0.73,0.367,0.035
10.25,2.154,1.343,0.599,0.909,0.73,0.366,0.035
10.5,2.153,1.343,0.599,0.909,0.73,0.366,0.035
10.75,2.122,1.317,0.589,0.908,0.731,0.367,0.035
11.0,2.109,1.307,0.585,0.907,0.731,0.367,0.035
11.25,2.136,1.328,0.594,0.908,0.731,0.367,0.035
11.5,2.115,1.311,0.587,0.908,0.73,0.368,0.035
11.75,2.107,1.305,0.584,0.909,0.731,0.367,0.034
12.0,2.135,1.327,0.593,0.91,0.731,0.368,0.034
12.25,2.115,1.311,0.587,0.909,0.731,0.367,0.035
12.5,2.106,1.304,0.584,0.908,0.73,0.368,0.034
12.75,2.103,1.302,0.583,0.908,0.73,0.368,0.035
13.0,2.102,1.301,0.583,0.909,0.73,0.369,0.035
13.25,2.101,1.3,0.583,0.909,0.73,0.368,0.035
13.5,2.101,1.3,0.583,0.908,0.729,0.369,0.035
13.75,2.101,1.3,0.583,0.908,0.73,0.368,0.035
14.0,2.101,1.3,0.583,0.908,0.73,0.368,0.035
14.25,2.101,1.3,0.583,0.909,0.731,0.367,0.035
14.5,2.101,1.3,0.583,0.91,0.731,0.368,0.035
14.75,2.101,1.3,0.583,0.909,0.731,0.369,0.035
15.0,2.101,1.3,0.583,0.909,0.731,0.37,0.035
15.25,2.101,1.3,0.583,0.909,0.732,0.369,0.035
15.5,2.101,1.3,0.583,0.909,0.731,0.37,0.035
15.75,2.101,1.3,0.583,0.908,0.731,0.37,0.035
16.0,2.07,1.275,0.573,0.908,0.73,0.369,0.035
16.25,2.089,1.29,0.579,0.908,0.73,0.369,0.035
16.5,2.096,1.296,0.581,0.909,0.732,0.37,0.034
16.75,2.099,1.298,0.582,0.907,0.731,0.369,0.035
17.0,2.1,1.299,0.582,0.906,0.731,0.369,0.036
17.25,2.07,1.275,0.573,0.907,0.731,0.37,0.035
17.5,2.089,1.29,0.579,0.908,0.73,0.37,0.035
17.75,2.096,1.296,0.581,0.907,0.73,0.37,0.035
18.0,2.099,1.298,0.582,0.908,0.731,0.37,0.035
18.25,2.1,1.299,0.582,0.907,0.731,0.37,0.035
18.5,2.101,1.3,0.583,0.907,0.731,0.371,0.035
18.75,2.07,1.275,0.573,0.907,0.731,0.37,0.035
19.0,2.089,1.29,0.579,0.907,0.73,0.37,0.035
19.25,2.096,1.296,0.581,0.906,0.73,0.37,0.035
19.5,2.099,1.298,0.582,0.906,0.73,0.37,0.035
19.75,2.069,1.274,0.573,0.906,0.73,0.37,0.035
20.0,2.057,1.265,0.569,0.906,0.73,0.37,0.034
20.25,2.052,1.261,0.567,0.906,0.731,0.37,0.035
20.5,2.051,1.259,0.567,0.907,0.731,0.37,0.034
20.75,2.05,1.259,0.567,0.906,0.731,0.37,0.034
21.0,2.049,1.258,0.566,0.908,0.731,0.37,0.035
21.25,2.049,1.258,0.566,0.907,0.731,0.371,0.034
21.5,2.049,1.258,0.566,0.907,0.73,0.372,0.034
21.75,2.049,1.258,0.566,0.906,0.729,0.371,0.035
22.0,2.049,1.258,0.566,0.905,0.73,0.371,0.035
22.25,2.049,1.258,0.566,0.906,0.73,0.37,0.035
22.5,2.049,1.258,0.566,0.906,0.729,0.371,0.035
22.75,2.049,1.258,0.566,0.906,0.73,0.37,0.035
23.0,2.018,1.234,0.557,0.906,0.729,0.371,0.035
23.25,2.037,1.248,0.563,0.905,0.73,0.371,0.035
23.5,2.044,1.254,0.565,0.906,0.73,0.372,0.034
23.75,2.047,1.257,0.566,0.906,0.729,0.372,0.035
24.0,2.048,1.258,0.566,0.906,0.729,0.372,0.035
24.25,2.08,1.283,0.576,0.907,0.729,0.372,0.035
24.5,2.062,1.268,0.57,0.906,0.73,0.372,0.035
24.75,2.054,1.262,0.568,0.907,0.73,0.372,0.035
25.0,2.051,1.26,0.567,0.906,0.73,0.372,0.035
25.25,2.05,1.259,0.567,0.906,0.73,0.372,0.035
25.5,2.05,1.259,0.567,0.906,0.729,0.373,0.035
25.75,2.049,1.258,0.566,0.905,0.73,0.372,0.036
26.0,2.049,1.258,0.566,0.906,0.731,0.373,0.035
26.25,2.049,1.258,0.566,0.906,0.73,0.372,0.035
26.5,2.08,1.283,0.576,0.906,0.73,0.372,0.035
26.75,2.062,1.268,0.57,0.906,0.73,0.373,0.035
27.0,2.054,1.262,0.568,0.907,0.73,0.373,0.035
27.25,2.051,1.26,0.567,0.907,0.731,0.373,0.035
27.5,2.05,1.259,0.567,0.908,0.73,0.374,0.035
27.75,2.05,1.259,0.567,0.907,0.731,0.374,0.035
28.0,2.018,1.234,0.557,0.906,0.731,0.374,0.035
28.25,2.037,1.248,0.563,0.906,0.73,0.373,0.035
28.5,2.013,1.23,0.555,0.905,0.73,0.373,0.035
28.75,2.035,1.247,0.562,0.906,0.73,0.373,0.035
29.0,2.044,1.254,0.565,0.906,0.731,0.374,0.035
29.25,2.016,1.232,0.556,0.907,0.73,0.374,0.035
29.5,2.036,1.248,0.562,0.908,0.73,0.374,0.035
29.75,2.013,1.229,0.555,0.907,0.731,0.374,0.035
30.0,2.004,1.222,0.552,0.907,0.731,0.374,0.035
30.25,2,1.219,0.551,0.907,0.732,0.374,0.035
30.5,1.968,1.193,0.541,0.907,0.731,0.374,0.035
30.75,2.017,1.232,0.556,0.906,0.73,0.374,0.035
31.0,2.005,1.223,0.553,0.906,0.731,0.375,0.035
31.25,2.032,1.244,0.561,0.906,0.73,0.375,0.035
31.5,2.011,1.228,0.555,0.907,0.731,0.374,0.035
31.75,2.034,1.246,0.562,0.907,0.731,0.375,0.036
32.0,2.043,1.253,0.565,0.908,0.731,0.375,0.035
32.25,2.047,1.256,0.566,0.907,0.732,0.375,0.036
32.5,2.048,1.258,0.566,0.906,0.731,0.376,0.036
32.75,2.049,1.258,0.566,0.906,0.73,0.376,0.036
33.0,2.018,1.233,0.557,0.907,0.731,0.377,0.036
33.25,2.006,1.224,0.553,0.908,0.732,0.377,0.035
33.5,1.97,1.195,0.542,0.908,0.731,0.377,0.035
33.75,2.018,1.233,0.557,0.907,0.73,0.376,0.035
34.0,2.006,1.224,0.553,0.908,0.731,0.377,0.035
34.25,2.001,1.22,0.551,0.907,0.732,0.377,0.035
34.5,1.999,1.218,0.551,0.907,0.731,0.377,0.035
34.75,1.998,1.218,0.55,0.908,0.731,0.378,0.035
35.0,1.998,1.217,0.55,0.908,0.732,0.377,0.035
35.25,2.029,1.242,0.56,0.909,0.732,0.377,0.034
35.5,2.041,1.252,0.564,0.908,0.731,0.378,0.035
35.75,2.046,1.256,0.565,0.908,0.731,0.377,0.034
36.0,2.173,1.36,0.606,0.908,0.731,0.377,0.035
36.25,2.068,1.274,0.572,0.907,0.731,0.378,0.035
36.5,2.026,1.24,0.559,0.907,0.731,0.378,0.035
36.75,2.04,1.251,0.564,0.908,0.731,0.379,0.035
37.0,2.046,1.255,0.565,0.908,0.732,0.378,0.035
37.25,2.048,1.257,0.566,0.908,0.732,0.379,0.035
37.5,2.049,1.258,0.566,0.908,0.732,0.379,0.035
37.75,1.987,1.209,0.547,0.908,0.732,0.378,0.035
38.0,2.025,1.239,0.559,0.909,0.732,0.379,0.035
38.25,2.039,1.25,0.563,0.909,0.733,0.38,0.035
38.5,2.045,1.255,0.565,0.909,0.732,0.38,0.035
38.75,2.017,1.232,0.556,0.909,0.731,0.38,0.035
39.0,2.005,1.223,0.553,0.909,0.732,0.38,0.034
39.25,2.001,1.22,0.551,0.908,0.732,0.38,0.035
39.5,2.219,1.398,0.62,0.908,0.732,0.38,0.035
39.75,2.086,1.29,0.578,0.908,0.732,0.38,0.035
40.0,2.033,1.246,0.562,0.908,0.732,0.38,0.034
40.25,2.012,1.229,0.555,0.909,0.732,0.38,0.035
40.5,2.003,1.222,0.552,0.908,0.733,0.38,0.035
40.75,2,1.219,0.551,0.908,0.733,0.38,0.035
41.0,1.999,1.218,0.551,0.908,0.733,0.38,0.034
41.25,1.998,1.217,0.55,0.909,0.732,0.38,0.035
41.5,1.998,1.217,0.55,0.908,0.732,0.381,0.035
41.75,1.998,1.217,0.55,0.909,0.733,0.381,0.035
42.0,1.998,1.217,0.55,0.909,0.732,0.381,0.035
42.25,1.998,1.217,0.55,0.909,0.733,0.381,0.035
42.5,1.998,1.217,0.55,0.908,0.732,0.381,0.035
42.75,1.998,1.217,0.55,0.908,0.732,0.381,0.035
43.0,1.998,1.217,0.55,0.909,0.731,0.381,0.035
43.25,1.998,1.217,0.55,0.908,0.732,0.381,0.035
43.5,1.998,1.217,0.55,0.909,0.732,0.381,0.035
43.75,1.998,1.217,0.55,0.908,0.733,0.381,0.035
44.0,1.998,1.217,0.55,0.908,0.732,0.381,0.035
44.25,1.998,1.217,0.55,0.909,0.733,0.382,0.035
44.5,1.998,1.217,0.55,0.909,0.732,0.381,0.035
44.75,1.998,1.217,0.55,0.909,0.733,0.381,0.035
45.0,1.998,1.217,0.55,0.909,0.733,0.382,0.035
45.25,1.998,1.217,0.55,0.909,0.733,0.383,0.036
45.5,1.998,1.217,0.55,0.909,0.733,0.384,0.035
45.75,1.998,1.217,0.55,0.909,0.733,0.384,0.035
46.0,2.029,1.242,0.56,0.909,0.733,0.384,0.035
46.25,2.01,1.227,0.554,0.91,0.733,0.384,0.036
46.5,2.003,1.221,0.552,0.909,0.733,0.383,0.035
46.75,2,1.219,0.551,0.909,0.733,0.384,0.035
47.0,1.999,1.218,0.551,0.909,0.732,0.384,0.035
47.25,1.998,1.217,0.55,0.908,0.733,0.384,0.035
47.5,1.998,1.217,0.55,0.909,0.733,0.385,0.034
47.75,1.998,1.217,0.55,0.909,0.733,0.385,0.034
48.0,1.998,1.217,0.55,0.909,0.733,0.385,0.034
48.25,1.998,1.217,0.55,0.91,0.733,0.384,0.035
48.5,1.998,1.217,0.55,0.909,0.733,0.385,0.035
48.75,1.998,1.217,0.55,0.91,0.733,0.385,0.035
49.0,1.998,1.217,0.55,0.909,0.733,0.385,0.035
49.25,1.998,1.217,0.55,0.909,0.733,0.385,0.035
49.5,1.998,1.217,0.55,0.909,0.733,0.385,0.035
49.75,1.998,1.217,0.55,0.909,0.733,0.385,0.035
50.0,1.998,1.217,0.55,0.91,0.734,0.386,0.035
50.25,1.998,1.217,0.55,0.909,0.733,0.386,0.035
50.5,1.998,1.217,0.55,0.909,0.733,0.385,0.035
50.75,1.998,1.217,0.55,0.909,0.733,0.385,0.035
51.0,1.998,1.217,0.55,0.91,0.733,0.386,0.034
51.25,1.998,1.217,0.55,0.91,0.734,0.386,0.035
51.5,1.998,1.217,0.55,0.909,0.733,0.386,0.035
51.75,2.029,1.242,0.56,0.909,0.733,0.386,0.036
52.0,2.01,1.227,0.554,0.909,0.733,0.387,0.036
52.25,2.003,1.221,0.552,0.909,0.733,0.386,0.035
52.5,2,1.219,0.551,0.91,0.733,0.386,0.035
52.75,1.999,1.218,0.551,0.909,0.733,0.387,0.036
53.0,1.998,1.217,0.55,0.909,0.733,0.387,0.035
53.25,1.998,1.217,0.55,0.909,0.734,0.386,0.035
53.5,1.998,1.217,0.55,0.909,0.733,0.386,0.035
53.75,1.998,1.217,0.55,0.909,0.733,0.386,0.035
54.0,1.998,1.217,0.55,0.91,0.733,0.386,0.035
54.25,2.25,1.424,0.63,0.91,0.734,0.387,0.035
54.5,2.099,1.3,0.582,0.911,0.735,0.388,0.035
54.75,2.038,1.25,0.563,0.911,0.736,0.388,0.035
55.0,1.983,1.206,0.546,0.912,0.736,0.388,0.035
55.25,2.023,1.237,0.558,0.911,0.736,0.388,0.035
55.5,2.008,1.225,0.553,0.911,0.736,0.389,0.035
55.75,2.002,1.22,0.552,0.91,0.735,0.388,0.035
56.0,1.999,1.218,0.551,0.91,0.736,0.388,0.036
56.25,1.998,1.218,0.551,0.91,0.735,0.388,0.035
56.5,1.998,1.217,0.55,0.91,0.735,0.389,0.035
56.75,1.998,1.217,0.55,0.91,0.736,0.389,0.035
57.0,1.967,1.193,0.541,0.91,0.736,0.388,0.035
57.25,1.985,1.207,0.546,0.909,0.736,0.388,0.035
57.5,1.993,1.213,0.549,0.909,0.735,0.388,0.035
57.75,1.996,1.216,0.55,0.91,0.736,0.388,0.035
58.0,1.936,1.168,0.531,0.909,0.735,0.389,0.035
58.25,1.973,1.197,0.543,0.91,0.736,0.388,0.034
58.5,1.988,1.209,0.547,0.909,0.736,0.389,0.034
58.75,1.994,1.214,0.549,0.91,0.735,0.389,0.035
59.0,1.996,1.216,0.55,0.91,0.736,0.388,0.035
59.25,1.966,1.192,0.541,0.911,0.736,0.389,0.034
59.5,1.985,1.207,0.546,0.91,0.735,0.389,0.035
59.75,1.962,1.189,0.539,0.911,0.736,0.389,0.035
60.0,1.953,1.181,0.536,0.911,0.736,0.389,0.035
60.25,1.98,1.203,0.545,0.91,0.736,0.389,0.035
60.5,2.053,1.261,0.568,0.911,0.736,0.39,0.035
60.75,2.02,1.235,0.557,0.91,0.736,0.389,0.035
61.0,1.976,1.2,0.543,0.911,0.736,0.389,0.035
61.25,1.958,1.186,0.538,0.91,0.736,0.389,0.035
61.5,1.982,1.205,0.545,0.911,0.736,0.39,0.035
61.75,1.991,1.212,0.548,0.911,0.736,0.39,0.035
62.0,1.995,1.215,0.55,0.91,0.736,0.39,0.035
62.25,1.966,1.192,0.54,0.911,0.736,0.389,0.035
62.5,1.985,1.207,0.546,0.911,0.736,0.39,0.034
62.75,1.931,1.165,0.53,0.911,0.736,0.39,0.035
63.0,1.971,1.196,0.542,0.911,0.736,0.39,0.035
63.25,1.956,1.184,0.537,0.912,0.736,0.39,0.035
63.5,1.95,1.18,0.536,0.911,0.737,0.39,0.035
63.75,1.979,1.202,0.544,0.911,0.735,0.39,0.035
64.0,1.99,1.211,0.548,0.91,0.736,0.39,0.034
64.25,1.995,1.215,0.549,0.91,0.736,0.39,0.035
64.5,1.997,1.216,0.55,0.91,0.736,0.389,0.036
64.75,1.997,1.217,0.55,0.91,0.735,0.39,0.035
65.0,1.967,1.193,0.541,0.91,0.736,0.389,0.035
65.25,1.985,1.207,0.546,0.911,0.736,0.39,0.036
65.5,1.962,1.189,0.539,0.91,0.736,0.39,0.036
65.75,1.983,1.206,0.546,0.91,0.735,0.39,0.035
66.0,1.961,1.188,0.539,0.91,0.735,0.391,0.035
66.25,1.952,1.181,0.536,0.91,0.736,0.39,0.035
66.5,1.949,1.178,0.535,0.911,0.736,0.39,0.035
66.75,1.947,1.177,0.535,0.91,0.736,0.39,0.035
67.0,1.978,1.201,0.544,0.91,0.736,0.39,0.035
67.25,1.959,1.186,0.538,0.91,0.736,0.39,0.034
67.5,1.952,1.18,0.536,0.911,0.736,0.391,0.035
67.75,1.949,1.178,0.535,0.91,0.736,0.39,0.035
68.0,1.947,1.177,0.535,0.91,0.736,0.39,0.035
68.25,1.947,1.177,0.534,0.91,0.736,0.39,0.035
68.5,1.977,1.201,0.544,0.909,0.736,0.39,0.035
68.75,1.959,1.186,0.538,0.909,0.736,0.39,0.035
69.0,1.951,1.18,0.536,0.909,0.735,0.39,0.035
69.25,1.949,1.178,0.535,0.91,0.736,0.39,0.035
69.5,1.917,1.153,0.525,0.91,0.736,0.391,0.035
69.75,1.935,1.167,0.531,0.91,0.736,0.391,0.034
70.0,1.942,1.173,0.533,0.91,0.736,0.391,0.035
70.25,1.945,1.175,0.534,0.91,0.736,0.391,0.035
70.5,1.915,1.152,0.525,0.911,0.737,0.391,0.036
70.75,1.934,1.167,0.53,0.911,0.737,0.391,0.035
71.0,1.85,1.101,0.505,0.91,0.737,0.391,0.035
71.25,1.908,1.146,0.522,0.911,0.737,0.391,0.036
71.5,1.962,1.189,0.539,0.911,0.737,0.391,0.036
71.75,1.953,1.181,0.536,0.91,0.737,0.391,0.035
72.0,1.949,1.178,0.535,0.91,0.736,0.391,0.035
72.25,1.978,1.202,0.544,0.911,0.737,0.392,0.035
72.5,1.959,1.187,0.538,0.91,0.736,0.391,0.035
72.75,2.044,1.255,0.565,0.91,0.736,0.39,0.035
73.0,1.986,1.208,0.547,0.91,0.736,0.391,0.035
73.25,1.962,1.189,0.539,0.911,0.737,0.391,0.035
73.5,1.953,1.181,0.536,0.91,0.736,0.391,0.036
73.75,1.98,1.203,0.545,0.91,0.736,0.391,0.035
74.0,1.96,1.187,0.539,0.911,0.737,0.392,0.035
74.25,1.952,1.181,0.536,0.911,0.736,0.391,0.036
74.5,1.979,1.203,0.545,0.911,0.737,0.392,0.035
74.75,1.96,1.187,0.538,0.91,0.737,0.392,0.036
75.0,1.952,1.181,0.536,0.91,0.737,0.392,0.035
75.25,1.949,1.178,0.535,0.911,0.737,0.392,0.035
75.5,1.947,1.177,0.535,0.911,0.737,0.393,0.036
75.75,1.947,1.177,0.534,0.912,0.736,0.393,0.035
76.0,1.947,1.177,0.534,0.911,0.737,0.393,0.035
76.25,1.947,1.176,0.534,0.911,0.737,0.392,0.035
76.5,1.947,1.176,0.534,0.912,0.738,0.393,0.035
76.75,1.947,1.176,0.534,0.911,0.737,0.392,0.035
77.0,1.947,1.176,0.534,0.911,0.737,0.393,0.036
77.25,1.947,1.176,0.534,0.911,0.737,0.392,0.036
77.5,1.947,1.176,0.534,0.91,0.736,0.392,0.035
77.75,1.947,1.176,0.534,0.911,0.737,0.393,0.036
78.0,1.947,1.176,0.534,0.912,0.738,0.394,0.035
78.25,1.947,1.176,0.534,0.913,0.739,0.394,0.035
78.5,1.947,1.176,0.534,0.913,0.738,0.394,0.035
78.75,1.947,1.176,0.534,0.913,0.738,0.394,0.036
79.0,1.947,1.176,0.534,0.913,0.739,0.394,0.036
79.25,1.947,1.176,0.534,0.913,0.739,0.394,0.035
79.5,1.947,1.176,0.534,0.914,0.739,0.394,0.035
79.75,1.977,1.201,0.544,0.913,0.738,0.393,0.036
80.0,1.959,1.186,0.538,0.913,0.739,0.394,0.035
80.25,1.951,1.18,0.536,0.914,0.738,0.394,0.035
80.5,1.949,1.178,0.535,0.913,0.738,0.393,0.035
80.75,1.947,1.177,0.535,0.914,0.738,0.394,0.036
81.0,1.947,1.177,0.534,0.913,0.738,0.393,0.036
81.25,1.947,1.177,0.534,0.913,0.739,0.394,0.035
81.5,1.947,1.176,0.534,0.914,0.74,0.394,0.035
81.75,1.947,1.176,0.534,0.913,0.739,0.394,0.035
82.0,1.947,1.176,0.534,0.913,0.738,0.394,0.035
82.25,1.947,1.176,0.534,0.913,0.738,0.393,0.035
82.5,1.947,1.176,0.534,0.914,0.739,0.394,0.035
82.75,1.947,1.176,0.534,0.913,0.739,0.394,0.035
83.0,1.977,1.201,0.544,0.913,0.739,0.394,0.036
83.25,1.959,1.186,0.538,0.913,0.739,0.394,0.036
83.5,1.951,1.18,0.536,0.913,0.739,0.394,0.035
83.75,1.949,1.178,0.535,0.912,0.739,0.394,0.035
84.0,1.947,1.177,0.535,0.913,0.74,0.394,0.036
84.25,1.947,1.177,0.534,0.913,0.74,0.394,0.036
84.5,1.947,1.177,0.534,0.913,0.739,0.394,0.035
84.75,1.947,1.176,0.534,0.913,0.739,0.393,0.035
85.0,1.947,1.176,0.534,0.913,0.738,0.394,0.035
85.25,1.947,1.176,0.534,0.912,0.739,0.393,0.035
85.5,1.977,1.201,0.544,0.913,0.739,0.394,0.035
85.75,1.959,1.186,0.538,0.912,0.74,0.394,0.035
86.0,1.951,1.18,0.536,0.913,0.739,0.394,0.035
86.25,1.979,1.202,0.545,0.914,0.74,0.394,0.035
86.5,1.96,1.187,0.538,0.914,0.74,0.394,0.036
86.75,1.952,1.181,0.536,0.914,0.74,0.394,0.035
87.0,1.949,1.178,0.535,0.915,0.74,0.395,0.035
87.25,1.947,1.177,0.535,0.914,0.741,0.395,0.036
87.5,1.947,1.177,0.534,0.914,0.74,0.395,0.035
87.75,1.947,1.177,0.534,0.914,0.74,0.395,0.035
88.0,1.947,1.176,0.534,0.914,0.74,0.396,0.035
88.25,1.947,1.176,0.534,0.914,0.74,0.396,0.036
88.5,1.947,1.176,0.534,0.915,0.74,0.396,0.035
88.75,1.947,1.176,0.534,0.914,0.741,0.396,0.035
89.0,1.947,1.176,0.534,0.914,0.741,0.395,0.035
89.25,1.947,1.176,0.534,0.914,0.74,0.396,0.036
89.5,1.947,1.176,0.534,0.914,0.74,0.395,0.035
89.75,1.947,1.176,0.534,0.914,0.74,0.394,0.035
90.0,1.947,1.176,0.534,0.914,0.741,0.394,0.036
90.25,1.916,1.152,0.525,0.914,0.741,0.395,0.035
90.5,1.934,1.167,0.531,0.915,0.74,0.394,0.035
90.75,1.942,1.173,0.533,0.914,0.74,0.395,0.035
91.0,1.945,1.175,0.534,0.914,0.741,0.395,0.035
91.25,1.946,1.176,0.534,0.914,0.74,0.395,0.035
91.5,1.946,1.176,0.534,0.915,0.74,0.395,0.035
91.75,1.946,1.176,0.534,0.915,0.74,0.396,0.036
92.0,1.946,1.176,0.534,0.914,0.741,0.395,0.035
92.25,1.947,1.176,0.534,0.914,0.74,0.394,0.036
92.5,1.947,1.176,0.534,0.914,0.741,0.395,0.035
92.75,1.947,1.176,0.534,0.914,0.741,0.394,0.036
93.0,1.947,1.176,0.534,0.915,0.741,0.394,0.035
93.25,1.947,1.176,0.534,0.915,0.741,0.395,0.035
93.5,1.916,1.152,0.525,0.914,0.741,0.394,0.036
93.75,1.904,1.143,0.521,0.913,0.741,0.394,0.035
94.0,1.929,1.163,0.529,0.914,0.741,0.395,0.036
94.25,1.94,1.171,0.532,0.915,0.741,0.394,0.035
94.5,1.944,1.174,0.534,0.915,0.742,0.395,0.035
94.75,1.945,1.176,0.534,0.914,0.741,0.395,0.035
95.0,1.946,1.176,0.534,0.914,0.741,0.394,0.035
95.25,1.946,1.176,0.534,0.913,0.74,0.394,0.035
95.5,1.946,1.176,0.534,0.914,0.74,0.394,0.035
95.75,1.886,1.129,0.515,0.914,0.74,0.395,0.035
96.0,1.922,1.157,0.527,0.914,0.741,0.395,0.035
96.25,1.937,1.169,0.531,0.915,0.741,0.396,0.035
96.5,1.943,1.173,0.533,0.914,0.741,0.395,0.036
96.75,1.945,1.175,0.534,0.914,0.741,0.396,0.035
97.0,1.915,1.152,0.525,0.915,0.741,0.395,0.035
97.25,1.904,1.143,0.521,0.914,0.742,0.395,0.035
97.5,1.899,1.139,0.52,0.914,0.741,0.396,0.035
97.75,1.927,1.161,0.528,0.914,0.742,0.396,0.035
98.0,1.939,1.17,0.532,0.915,0.742,0.396,0.035
98.25,1.943,1.174,0.533,0.915,0.741,0.396,0.036
98.5,1.915,1.151,0.524,0.916,0.742,0.396,0.035
98.75,1.903,1.142,0.521,0.917,0.742,0.396,0.035
99.0,1.899,1.139,0.519,0.916,0.742,0.396,0.035
99.25,1.897,1.137,0.519,0.915,0.741,0.396,0.035
99.5,1.927,1.161,0.528,0.915,0.741,0.395,0.035
99.75,1.908,1.146,0.522,0.915,0.741,0.396,0.035
100.0,1.931,1.164,0.53,0.915,0.741,0.396,0.035
100.25,1.91,1.148,0.523,0.915,0.741,0.396,0.035
100.5,1.932,1.165,0.53,0.915,0.742,0.396,0.035
100.75,1.941,1.172,0.533,0.915,0.742,0.396,0.035
101.0,1.944,1.175,0.534,0.916,0.742,0.396,0.036
101.25,1.946,1.176,0.534,0.915,0.741,0.396,0.035
101.5,1.916,1.152,0.525,0.915,0.742,0.397,0.036
101.75,1.934,1.167,0.531,0.915,0.742,0.396,0.035
102.0,1.942,1.173,0.533,0.916,0.741,0.396,0.035
102.25,1.914,1.151,0.524,0.915,0.742,0.396,0.035
102.5,1.934,1.166,0.53,0.916,0.742,0.397,0.035
102.75,1.88,1.125,0.514,0.916,0.742,0.396,0.035
103.0,1.89,1.132,0.517,0.916,0.742,0.396,0.035
103.25,1.893,1.134,0.518,0.917,0.741,0.396,0.035
103.5,1.895,1.136,0.518,0.917,0.742,0.396,0.035
103.75,1.895,1.136,0.518,0.916,0.742,0.397,0.035
104.0,1.865,1.113,0.509,0.915,0.742,0.396,0.036
104.25,1.883,1.127,0.515,0.916,0.742,0.396,0.035
104.5,1.921,1.157,0.527,0.915,0.742,0.396,0.035
104.75,1.906,1.144,0.522,0.916,0.742,0.396,0.035
105.0,1.9,1.14,0.52,0.916,0.741,0.396,0.035
105.25,1.928,1.162,0.529,0.916,0.741,0.396,0.035
105.5,2.032,1.245,0.561,0.915,0.741,0.396,0.035
105.75,1.95,1.18,0.536,0.914,0.741,0.396,0.035
106.0,1.917,1.154,0.525,0.915,0.742,0.396,0.035
106.25,1.904,1.143,0.521,0.914,0.742,0.396,0.036
106.5,1.899,1.139,0.52,0.915,0.742,0.396,0.035
106.75,1.897,1.137,0.519,0.915,0.742,0.396,0.035
107.0,1.927,1.161,0.528,0.915,0.742,0.396,0.035
107.25,1.908,1.146,0.522,0.915,0.742,0.396,0.035
107.5,1.901,1.14,0.52,0.916,0.743,0.396,0.035
107.75,1.928,1.162,0.529,0.915,0.742,0.396,0.035
108.0,1.909,1.147,0.523,0.915,0.741,0.396,0.035
108.25,1.931,1.165,0.53,0.916,0.741,0.396,0.035
108.5,1.94,1.172,0.532,0.915,0.741,0.396,0.035
