Time,CO (MCS),Ethanol (MCS),VOC (MCS),NO2 (GM),Ethanol (GM),VOC (GM),CO (GM)
12.9,1.866,1.113,0.509,0.876,0.655,0.283,0.037
13.0,1.885,1.128,0.515,0.876,0.656,0.283,0.037
13.100000000000001,1.853,1.103,0.505,0.876,0.655,0.284,0.038
13.200000000000001,1.88,1.124,0.514,0.877,0.656,0.284,0.037
13.3,1.89,1.132,0.517,0.877,0.656,0.284,0.038
13.4,1.934,1.167,0.531,0.876,0.656,0.284,0.038
13.5,1.912,1.149,0.524,0.877,0.656,0.284,0.037
13.600000000000001,1.903,1.142,0.521,0.876,0.656,0.284,0.037
13.700000000000001,1.86,1.109,0.508,0.877,0.655,0.284,0.037
13.8,1.883,1.126,0.515,0.876,0.656,0.284,0.037
13.9,1.891,1.133,0.517,0.877,0.656,0.284,0.037
14.0,1.895,1.136,0.518,0.876,0.655,0.285,0.037
14.100000000000001,1.857,1.106,0.507,0.877,0.656,0.285,0.037
14.200000000000001,1.881,1.125,0.514,0.876,0.657,0.284,0.038
14.3,1.851,1.102,0.505,0.876,0.656,0.284,0.037
14.4,1.879,1.123,0.513,0.877,0.656,0.285,0.037
14.5,1.851,1.101,0.505,0.876,0.657,0.284,0.038
14.600000000000001,1.918,1.155,0.526,0.877,0.656,0.284,0.037
14.700000000000001,1.906,1.144,0.522,0.876,0.656,0.285,0.037
14.8,1.901,1.14,0.52,0.877,0.656,0.285,0.037
14.9,1.859,1.108,0.507,0.876,0.657,0.284,0.037
15.0,1.882,1.126,0.514,0.877,0.656,0.284,0.038
15.100000000000001,1.852,1.102,0.505,0.877,0.657,0.285,0.037
15.200000000000001,1.879,1.124,0.513,0.877,0.657,0.285,0.037
15.3,1.851,1.101,0.505,0.876,0.656,0.285,0.037
15.4,1.839,1.092,0.501,0.876,0.656,0.285,0.037
15.5,1.874,1.12,0.512,0.876,0.656,0.285,0.037
15.600000000000001,1.888,1.131,0.516,0.876,0.656,0.285,0.038
15.700000000000001,1.854,1.104,0.506,0.875,0.657,0.285,0.038
15.8,1.841,1.094,0.502,0.876,0.656,0.285,0.038
15.9,2.411,1.568,0.683,0.876,0.657,0.286,0.037
16.0,2.103,1.31,0.585,0.877,0.658,0.287,0.037
16.1,1.98,1.207,0.545,0.877,0.658,0.288,0.037
16.2,1.93,1.165,0.53,0.877,0.658,0.288,0.038
16.3,1.911,1.149,0.523,0.877,0.658,0.288,0.038
16.400000000000002,1.903,1.142,0.521,0.876,0.657,0.288,0.037
16.5,1.939,1.171,0.532,0.877,0.657,0.289,0.037
16.6,1.914,1.151,0.524,0.877,0.658,0.288,0.037
16.7,1.904,1.143,0.521,0.876,0.657,0.288,0.037
16.8,1.861,1.109,0.508,0.877,0.658,0.288,0.037
16.900000000000002,1.843,1.096,0.502,0.877,0.658,0.289,0.037
17.0,1.876,1.121,0.512,0.876,0.657,0.288,0.038
17.1,1.889,1.131,0.516,0.876,0.657,0.288,0.037
17.2,1.854,1.104,0.506,0.876,0.657,0.289,0.038
17.3,1.724,1.005,0.466,0.877,0.657,0.288,0.037
17.400000000000002,1.828,1.085,0.498,0.876,0.658,0.289,0.038
17.5,1.83,1.086,0.498,0.876,0.658,0.288,0.038
17.6,1.871,1.117,0.511,0.877,0.658,0.288,0.037
17.7,1.966,1.193,0.541,0.876,0.658,0.288,0.037
17.8,1.925,1.16,0.528,0.877,0.658,0.289,0.037
17.900000000000002,1.869,1.116,0.51,0.876,0.657,0.289,0.038
18.0,1.886,1.129,0.516,0.877,0.658,0.29,0.038
18.1,1.893,1.134,0.518,0.877,0.657,0.289,0.037
18.2,1.856,1.106,0.506,0.877,0.658,0.288,0.037
18.3,1.841,1.094,0.502,0.876,0.658,0.289,0.038
18.400000000000002,1.836,1.09,0.5,0.877,0.658,0.29,0.037
18.5,1.873,1.118,0.511,0.877,0.658,0.289,0.038
18.6,1.888,1.13,0.516,0.877,0.658,0.289,0.038
18.7,1.893,1.135,0.518,0.877,0.657,0.289,0.037
18.8,1.856,1.106,0.506,0.878,0.658,0.289,0.037
18.900000000000002,1.881,1.125,0.514,0.877,0.658,0.289,0.038
19.0,1.851,1.102,0.505,0.877,0.658,0.289,0.037
19.1,1.84,1.093,0.501,0.877,0.659,0.289,0.037
19.200000000000003,1.835,1.089,0.5,0.877,0.658,0.29,0.038
19.3,1.833,1.087,0.499,0.878,0.658,0.289,0.037
19.400000000000002,1.872,1.118,0.511,0.877,0.658,0.289,0.038
19.5,1.887,1.13,0.516,0.877,0.658,0.29,0.037
19.6,1.893,1.135,0.518,0.878,0.658,0.289,0.037
19.700000000000003,1.856,1.106,0.506,0.877,0.658,0.289,0.037
19.8,1.881,1.125,0.514,0.877,0.658,0.289,0.037
19.900000000000002,1.891,1.133,0.517,0.877,0.658,0.289,0.037
20.0,1.935,1.167,0.531,0.877,0.658,0.29,0.037
20.1,1.873,1.119,0.512,0.877,0.658,0.289,0.037
20.200000000000003,1.848,1.099,0.504,0.878,0.658,0.29,0.037
20.3,1.838,1.092,0.501,0.877,0.659,0.29,0.037
20.400000000000002,1.834,1.089,0.5,0.877,0.658,0.29,0.038
20.5,1.912,1.149,0.524,0.877,0.658,0.29,0.038
20.6,1.903,1.142,0.521,0.877,0.658,0.29,0.037
20.700000000000003,1.9,1.14,0.52,0.877,0.658,0.291,0.037
20.8,1.938,1.17,0.532,0.879,0.659,0.291,0.037
20.900000000000002,1.874,1.12,0.512,0.879,0.658,0.29,0.037
21.0,1.888,1.131,0.516,0.878,0.659,0.291,0.038
21.1,1.854,1.104,0.506,0.878,0.658,0.291,0.037
21.200000000000003,1.96,1.188,0.539,0.878,0.659,0.291,0.037
21.3,1.922,1.158,0.527,0.877,0.658,0.29,0.037
21.400000000000002,1.868,1.115,0.51,0.877,0.658,0.29,0.038
21.5,1.886,1.129,0.515,0.877,0.658,0.29,0.037
21.6,1.893,1.134,0.518,0.877,0.658,0.291,0.037
21.700000000000003,1.935,1.168,0.531,0.877,0.658,0.29,0.038
21.8,1.873,1.119,0.512,0.877,0.658,0.29,0.037
21.900000000000002,2.008,1.226,0.554,0.878,0.659,0.29,0.037
22.0,1.942,1.173,0.533,0.877,0.658,0.291,0.037
22.1,1.876,1.121,0.512,0.878,0.659,0.291,0.037
22.200000000000003,1.849,1.1,0.504,0.877,0.659,0.292,0.038
22.3,1.839,1.092,0.501,0.877,0.659,0.292,0.037
22.400000000000002,1.834,1.089,0.5,0.877,0.658,0.292,0.038
22.5,1.833,1.087,0.499,0.877,0.658,0.292,0.038
22.6,1.832,1.087,0.499,0.877,0.659,0.292,0.037
22.700000000000003,1.793,1.056,0.487,0.877,0.659,0.291,0.037
22.8,1.816,1.074,0.494,0.877,0.659,0.292,0.037
22.900000000000002,1.825,1.082,0.497,0.877,0.659,0.292,0.037
23.0,1.829,1.085,0.498,0.877,0.659,0.292,0.037
23.1,1.831,1.086,0.498,0.877,0.658,0.292,0.037
23.200000000000003,1.831,1.086,0.499,0.878,0.659,0.292,0.037
23.3,1.831,1.086,0.499,0.877,0.659,0.292,0.038
23.400000000000002,1.832,1.086,0.499,0.877,0.659,0.292,0.038
23.5,1.911,1.149,0.523,0.877,0.658,0.292,0.037
23.6,1.903,1.142,0.521,0.877,0.659,0.291,0.037
23.700000000000003,1.86,1.109,0.508,0.876,0.659,0.292,0.037
23.8,1.882,1.126,0.514,0.876,0.659,0.292,0.037
23.900000000000002,1.813,1.072,0.493,0.877,0.659,0.292,0.037
24.0,1.824,1.081,0.496,0.876,0.659,0.292,0.038
24.1,1.829,1.084,0.498,0.876,0.659,0.292,0.037
24.200000000000003,1.83,1.086,0.498,0.877,0.66,0.292,0.037
24.3,1.792,1.056,0.487,0.876,0.659,0.292,0.037
24.400000000000002,1.777,1.044,0.482,0.876,0.659,0.292,0.037
24.5,1.81,1.069,0.492,0.877,0.659,0.292,0.037
24.6,1.784,1.049,0.484,0.877,0.66,0.292,0.037
24.700000000000003,1.773,1.041,0.481,0.877,0.66,0.292,0.037
24.8,1.848,1.099,0.504,0.877,0.66,0.292,0.036
24.900000000000002,1.878,1.122,0.513,0.876,0.66,0.292,0.037
25.0,1.85,1.101,0.504,0.877,0.66,0.292,0.037
25.1,1.8,1.062,0.489,0.877,0.66,0.292,0.037
25.200000000000003,1.898,1.139,0.519,0.877,0.66,0.293,0.038
25.3,1.858,1.107,0.507,0.877,0.66,0.292,0.037
25.400000000000002,1.764,1.035,0.478,0.877,0.66,0.293,0.037
25.5,1.805,1.066,0.49,0.878,0.66,0.293,0.038
25.6,1.821,1.078,0.495,0.877,0.66,0.292,0.037
25.700000000000003,1.827,1.083,0.497,0.877,0.661,0.293,0.038
25.8,1.83,1.085,0.498,0.876,0.66,0.293,0.037
25.900000000000002,1.87,1.117,0.511,0.877,0.66,0.292,0.037
26.0,1.926,1.161,0.528,0.876,0.66,0.293,0.037
26.1,1.83,1.086,0.498,0.877,0.659,0.293,0.037
26.200000000000003,1.831,1.086,0.499,0.877,0.66,0.293,0.037
26.3,1.871,1.117,0.511,0.876,0.66,0.293,0.037
26.400000000000002,1.808,1.069,0.492,0.877,0.66,0.293,0.037
26.5,1.822,1.079,0.496,0.877,0.661,0.294,0.037
26.6,1.789,1.053,0.486,0.877,0.66,0.294,0.037
26.700000000000003,1.775,1.043,0.481,0.876,0.659,0.294,0.037
26.8,1.77,1.039,0.48,0.877,0.66,0.294,0.037
26.900000000000002,1.807,1.067,0.491,0.877,0.66,0.294,0.037
27.0,1.783,1.049,0.484,0.878,0.66,0.293,0.037
27.1,1.812,1.071,0.493,0.878,0.66,0.293,0.037
27.200000000000003,1.824,1.08,0.496,0.877,0.66,0.293,0.036
27.3,1.789,1.054,0.486,0.877,0.66,0.293,0.037
27.400000000000002,1.775,1.043,0.481,0.878,0.66,0.293,0.036
27.5,1.731,1.009,0.468,0.878,0.66,0.293,0.037
27.6,1.791,1.056,0.486,0.878,0.66,0.294,0.037
27.700000000000003,1.776,1.044,0.482,0.878,0.659,0.293,0.037
27.8,1.849,1.1,0.504,0.879,0.66,0.294,0.037
27.900000000000002,1.839,1.092,0.501,0.879,0.66,0.294,0.038
28.0,1.834,1.089,0.5,0.878,0.66,0.294,0.037
28.1,1.872,1.118,0.511,0.878,0.66,0.294,0.036
28.200000000000003,1.809,1.069,0.492,0.878,0.661,0.294,0.037
28.3,1.783,1.049,0.484,0.878,0.661,0.294,0.036
28.400000000000002,1.852,1.102,0.505,0.878,0.66,0.293,0.037
28.5,1.879,1.124,0.513,0.877,0.661,0.294,0.037
28.6,1.811,1.071,0.493,0.877,0.66,0.294,0.037
28.700000000000003,1.784,1.05,0.484,0.877,0.66,0.294,0.037
28.8,1.774,1.042,0.481,0.877,0.66,0.294,0.037
28.900000000000002,1.769,1.038,0.48,0.876,0.66,0.293,0.037
29.0,1.886,1.129,0.516,0.877,0.66,0.294,0.037
29.1,1.853,1.104,0.505,0.877,0.661,0.294,0.037
29.200000000000003,1.801,1.063,0.489,0.877,0.661,0.294,0.037
29.3,1.819,1.077,0.495,0.878,0.66,0.294,0.037
29.400000000000002,1.788,1.052,0.485,0.877,0.66,0.294,0.037
29.5,1.853,1.104,0.506,0.877,0.66,0.294,0.037
29.6,1.801,1.063,0.489,0.877,0.661,0.293,0.037
29.700000000000003,1.78,1.047,0.483,0.878,0.661,0.294,0.037
29.8,1.772,1.04,0.48,0.878,0.661,0.294,0.037
29.900000000000002,1.769,1.038,0.479,0.877,0.661,0.294,0.037
30.0,1.806,1.067,0.491,0.878,0.661,0.294,0.036
30.1,1.782,1.048,0.484,0.878,0.66,0.294,0.037
30.200000000000003,1.773,1.041,0.481,0.877,0.661,0.293,0.036
30.3,1.769,1.038,0.479,0.877,0.661,0.294,0.036
30.400000000000002,1.846,1.098,0.503,0.877,0.66,0.294,0.037
30.5,1.798,1.061,0.488,0.877,0.66,0.294,0.037
30.6,1.779,1.046,0.483,0.877,0.661,0.294,0.037
30.700000000000003,1.811,1.07,0.492,0.877,0.661,0.294,0.037
30.8,1.784,1.05,0.484,0.877,0.661,0.294,0.037
30.900000000000002,1.773,1.042,0.481,0.877,0.66,0.294,0.037
31.0,1.769,1.038,0.48,0.877,0.661,0.294,0.038
31.1,1.886,1.129,0.516,0.878,0.661,0.294,0.037
31.200000000000003,1.814,1.073,0.493,0.878,0.661,0.294,0.036
31.3,1.785,1.051,0.485,0.877,0.661,0.294,0.037
31.400000000000002,1.774,1.042,0.481,0.878,0.661,0.295,0.037
31.5,1.809,1.069,0.492,0.878,0.661,0.295,0.038
31.6,1.783,1.049,0.484,0.878,0.661,0.295,0.037
31.700000000000003,1.773,1.041,0.481,0.878,0.661,0.294,0.037
31.8,1.769,1.038,0.479,0.878,0.661,0.295,0.038
31.900000000000002,1.767,1.037,0.479,0.878,0.662,0.295,0.037
32.0,1.767,1.036,0.479,0.877,0.661,0.295,0.037
32.1,1.766,1.036,0.479,0.877,0.66,0.295,0.036
32.2,1.766,1.036,0.479,0.878,0.661,0.295,0.036
32.300000000000004,1.806,1.066,0.491,0.878,0.661,0.295,0.036
32.4,1.782,1.048,0.483,0.878,0.661,0.295,0.037
32.5,1.773,1.041,0.481,0.878,0.661,0.295,0.036
32.6,1.769,1.038,0.479,0.878,0.661,0.295,0.037
32.7,1.767,1.037,0.479,0.878,0.661,0.295,0.037
32.800000000000004,1.767,1.036,0.479,0.877,0.661,0.295,0.037
32.9,1.766,1.036,0.479,0.878,0.661,0.295,0.037
33.0,1.766,1.036,0.479,0.877,0.661,0.295,0.037
33.1,1.885,1.128,0.515,0.877,0.661,0.295,0.036
33.2,1.892,1.134,0.518,0.877,0.661,0.295,0.037
33.300000000000004,1.817,1.075,0.494,0.877,0.661,0.295,0.036
33.4,1.786,1.052,0.485,0.877,0.661,0.295,0.037
33.5,1.893,1.135,0.518,0.877,0.662,0.295,0.036
33.6,1.817,1.076,0.494,0.877,0.662,0.295,0.037
33.7,1.787,1.052,0.485,0.876,0.661,0.294,0.037
33.800000000000004,1.774,1.042,0.481,0.877,0.661,0.294,0.037
33.9,1.77,1.039,0.48,0.878,0.661,0.295,0.036
34.0,1.768,1.037,0.479,0.877,0.661,0.295,0.037
34.1,1.767,1.036,0.479,0.877,0.661,0.295,0.036
34.2,1.767,1.036,0.479,0.878,0.661,0.296,0.037
34.300000000000004,1.766,1.036,0.479,0.877,0.661,0.296,0.037
34.4,1.766,1.036,0.479,0.877,0.661,0.295,0.037
34.5,1.806,1.066,0.491,0.877,0.661,0.295,0.036
34.6,1.782,1.048,0.483,0.878,0.661,0.296,0.037
34.7,1.773,1.041,0.481,0.877,0.661,0.296,0.037
34.800000000000004,1.769,1.038,0.479,0.877,0.661,0.296,0.037
34.9,1.767,1.037,0.479,0.877,0.662,0.296,0.037
35.0,1.845,1.097,0.503,0.878,0.661,0.296,0.036
35.1,1.798,1.061,0.488,0.877,0.662,0.296,0.036
35.2,1.779,1.046,0.483,0.878,0.662,0.296,0.036
35.300000000000004,1.771,1.04,0.48,0.877,0.661,0.296,0.037
35.4,1.808,1.068,0.491,0.877,0.662,0.295,0.036
35.5,1.667,0.962,0.448,0.878,0.661,0.295,0.037
35.6,1.727,1.006,0.467,0.877,0.662,0.296,0.037
35.7,1.75,1.024,0.474,0.877,0.661,0.296,0.038
35.800000000000004,1.76,1.031,0.477,0.877,0.661,0.295,0.037
35.9,1.803,1.064,0.49,0.877,0.662,0.296,0.036
36.0,1.781,1.047,0.483,0.878,0.662,0.296,0.037
36.1,1.772,1.041,0.48,0.878,0.662,0.297,0.037
36.2,1.769,1.038,0.479,0.878,0.661,0.296,0.037
36.300000000000004,1.767,1.037,0.479,0.877,0.662,0.296,0.037
36.4,1.767,1.036,0.479,0.878,0.662,0.296,0.037
36.5,1.806,1.066,0.491,0.877,0.662,0.297,0.036
36.6,1.782,1.048,0.483,0.877,0.661,0.296,0.037
36.7,1.812,1.071,0.493,0.877,0.661,0.296,0.037
36.800000000000004,1.784,1.05,0.484,0.877,0.662,0.296,0.037
36.9,1.774,1.042,0.481,0.877,0.662,0.296,0.037
37.0,1.769,1.038,0.48,0.877,0.661,0.296,0.037
37.1,1.767,1.037,0.479,0.878,0.661,0.297,0.036
37.2,1.806,1.067,0.491,0.878,0.662,0.297,0.037
37.300000000000004,1.782,1.048,0.484,0.877,0.661,0.296,0.037
37.4,1.812,1.071,0.493,0.877,0.662,0.297,0.037
37.5,1.746,1.02,0.472,0.877,0.662,0.297,0.037
37.6,1.719,1,0.464,0.877,0.662,0.296,0.037
37.7,1.709,0.992,0.461,0.877,0.662,0.296,0.037
37.800000000000004,1.704,0.989,0.46,0.877,0.663,0.297,0.037
37.9,1.742,1.017,0.471,0.877,0.662,0.297,0.036
38.0,1.717,0.999,0.464,0.878,0.662,0.297,0.037
38.1,1.747,1.021,0.473,0.878,0.663,0.297,0.036
38.2,1.758,1.03,0.476,0.878,0.663,0.297,0.037
38.300000000000004,1.763,1.034,0.478,0.877,0.662,0.297,0.037
38.400000000000006,1.765,1.035,0.478,0.878,0.662,0.297,0.037
38.5,1.766,1.036,0.478,0.878,0.662,0.297,0.037
38.6,1.766,1.036,0.479,0.878,0.662,0.297,0.037
38.7,1.766,1.036,0.479,0.878,0.663,0.297,0.036
38.800000000000004,1.766,1.036,0.479,0.878,0.662,0.297,0.037
38.900000000000006,1.805,1.066,0.491,0.878,0.663,0.298,0.037
39.0,1.782,1.048,0.483,0.878,0.662,0.297,0.037
39.1,1.773,1.041,0.481,0.878,0.662,0.298,0.038
39.2,1.808,1.068,0.491,0.879,0.663,0.297,0.037
39.300000000000004,1.783,1.049,0.484,0.878,0.662,0.297,0.037
39.400000000000006,1.773,1.041,0.481,0.878,0.662,0.298,0.037
39.5,1.769,1.038,0.479,0.878,0.663,0.298,0.036
39.6,1.728,1.007,0.467,0.879,0.662,0.298,0.037
39.7,1.751,1.025,0.474,0.878,0.663,0.298,0.036
39.800000000000004,1.76,1.031,0.477,0.879,0.663,0.298,0.037
39.900000000000006,1.725,1.005,0.466,0.879,0.662,0.298,0.037
40.0,1.75,1.023,0.474,0.88,0.662,0.298,0.037
40.1,1.76,1.031,0.477,0.879,0.662,0.299,0.038
40.2,1.725,1.004,0.466,0.879,0.663,0.298,0.037
40.300000000000004,1.75,1.023,0.474,0.879,0.662,0.298,0.037
40.400000000000006,1.721,1.001,0.465,0.88,0.663,0.298,0.037
40.5,1.748,1.022,0.473,0.88,0.663,0.298,0.036
40.6,1.759,1.031,0.476,0.879,0.663,0.297,0.037
40.7,1.763,1.034,0.478,0.879,0.662,0.298,0.036
40.800000000000004,1.765,1.035,0.478,0.878,0.662,0.298,0.037
40.900000000000006,1.766,1.036,0.478,0.878,0.663,0.298,0.037
41.0,1.766,1.036,0.479,0.878,0.662,0.298,0.037
41.1,1.766,1.036,0.479,0.878,0.662,0.297,0.036
41.2,1.766,1.036,0.479,0.878,0.662,0.298,0.037
41.300000000000004,1.727,1.006,0.467,0.878,0.663,0.298,0.038
41.400000000000006,1.751,1.024,0.474,0.878,0.663,0.298,0.038
