Time(s),CO (MCS),Ethanol (MCS),VOC (MCS),NO2 (GM),Ethanol (GM),VOC (GM),CO (GM)
0.1,2.073,1.277,0.574,0.73,0.483,0.101,0.057
0.2,1.949,1.179,0.535,0.73,0.482,0.102,0.057
0.30000000000000004,1.949,1.179,0.535,0.73,0.482,0.102,0.057
0.4,2.198,1.379,0.613,0.73,0.482,0.102,0.057
0.5,2.452,1.591,0.694,0.732,0.482,0.103,0.057
0.6000000000000001,1.949,1.179,0.535,0.733,0.483,0.103,0.057
0.7000000000000001,1.949,1.179,0.535,0.736,0.483,0.104,0.058
0.8,2.073,1.277,0.574,0.737,0.483,0.105,0.058
0.9,1.949,1.179,0.535,0.74,0.483,0.106,0.058
1.0,1.949,1.179,0.535,0.741,0.484,0.107,0.059
1.1,2.073,1.277,0.574,0.743,0.483,0.107,0.059
1.2000000000000002,2.073,1.277,0.574,0.746,0.484,0.108,0.059
1.3,2.073,1.277,0.574,0.748,0.484,0.109,0.06
1.4000000000000001,1.827,1.083,0.497,0.749,0.484,0.11,0.06
1.5,1.827,1.083,0.497,0.752,0.484,0.111,0.061
1.6,2.073,1.277,0.574,0.754,0.484,0.111,0.06
1.7000000000000002,2.073,1.277,0.574,0.756,0.484,0.112,0.061
1.8,2.073,1.277,0.574,0.758,0.484,0.114,0.061
1.9000000000000001,2.073,1.277,0.574,0.761,0.485,0.114,0.061
2.0,2.073,1.277,0.574,0.768,0.484,0.115,0.062
2.1,2.073,1.277,0.574,0.768,0.485,0.116,0.062
2.2,2.073,1.277,0.574,0.769,0.485,0.117,0.062
2.3000000000000003,2.073,1.277,0.574,0.769,0.485,0.118,0.063
2.4000000000000004,2.073,1.277,0.574,0.772,0.485,0.118,0.063
2.5,2.324,1.484,0.653,0.773,0.485,0.119,0.063
2.6,2.073,1.277,0.574,0.774,0.485,0.12,0.063
2.7,2.073,1.277,0.574,0.776,0.485,0.122,0.064
2.8000000000000003,2.073,1.277,0.574,0.777,0.485,0.122,0.063
2.9000000000000004,2.073,1.277,0.574,0.778,0.485,0.123,0.064
3.0,2.073,1.277,0.574,0.78,0.485,0.124,0.064
3.1,2.073,1.277,0.574,0.781,0.486,0.125,0.064
3.2,2.198,1.379,0.613,0.783,0.486,0.126,0.063
3.3000000000000003,2.073,1.277,0.574,0.784,0.485,0.126,0.064
3.4000000000000004,2.073,1.277,0.574,0.785,0.485,0.126,0.064
3.5,2.198,1.379,0.613,0.786,0.485,0.127,0.064
3.6,2.198,1.379,0.613,0.787,0.485,0.128,0.064
3.7,2.073,1.277,0.574,0.788,0.485,0.13,0.065
3.8000000000000003,2.198,1.379,0.613,0.789,0.486,0.13,0.064
3.9000000000000004,2.198,1.379,0.613,0.789,0.486,0.131,0.064
4.0,2.198,1.379,0.613,0.789,0.486,0.132,0.064
4.1000000000000005,2.198,1.379,0.613,0.791,0.486,0.132,0.064
4.2,2.198,1.379,0.613,0.793,0.486,0.133,0.065
4.3,2.198,1.379,0.613,0.793,0.486,0.134,0.065
4.4,2.198,1.379,0.613,0.793,0.487,0.134,0.064
4.5,2.198,1.379,0.613,0.794,0.486,0.135,0.064
4.6000000000000005,2.198,1.379,0.613,0.794,0.487,0.136,0.065
4.7,2.198,1.379,0.613,0.795,0.486,0.136,0.065
4.800000000000001,2.198,1.379,0.613,0.796,0.487,0.136,0.064
4.9,2.198,1.379,0.613,0.796,0.487,0.137,0.065
5.0,2.198,1.379,0.613,0.796,0.487,0.137,0.065
5.1000000000000005,2.198,1.379,0.613,0.797,0.487,0.138,0.065
5.2,2.198,1.379,0.613,0.798,0.487,0.139,0.065
5.300000000000001,2.198,1.379,0.613,0.8,0.487,0.139,0.065
5.4,2.198,1.379,0.613,0.8,0.488,0.14,0.065
5.5,2.198,1.379,0.613,0.8,0.487,0.14,0.065
5.6000000000000005,2.198,1.379,0.613,0.8,0.488,0.14,0.065
5.7,2.198,1.379,0.613,0.801,0.487,0.14,0.065
5.800000000000001,2.198,1.379,0.613,0.801,0.488,0.142,0.065
5.9,2.198,1.379,0.613,0.8,0.488,0.142,0.065
6.0,2.198,1.379,0.613,0.801,0.488,0.142,0.065
6.1000000000000005,2.198,1.379,0.613,0.801,0.488,0.142,0.065
6.2,1.949,1.179,0.535,0.802,0.488,0.143,0.065
6.300000000000001,2.198,1.379,0.613,0.803,0.489,0.143,0.065
6.4,2.198,1.379,0.613,0.802,0.488,0.143,0.065
6.5,2.198,1.379,0.613,0.802,0.488,0.144,0.066
6.6000000000000005,2.198,1.379,0.613,0.804,0.488,0.144,0.065
6.7,2.198,1.379,0.613,0.804,0.488,0.144,0.065
6.800000000000001,2.198,1.379,0.613,0.804,0.489,0.145,0.065
6.9,2.198,1.379,0.613,0.804,0.489,0.146,0.065
7.0,2.324,1.484,0.653,0.805,0.489,0.146,0.066
7.1000000000000005,2.198,1.379,0.613,0.804,0.489,0.146,0.065
7.2,2.324,1.484,0.653,0.805,0.489,0.146,0.065
7.300000000000001,2.198,1.379,0.613,0.805,0.489,0.147,0.065
7.4,2.324,1.484,0.653,0.806,0.489,0.147,0.065
7.5,2.198,1.379,0.613,0.806,0.49,0.147,0.065
7.6000000000000005,2.324,1.484,0.653,0.805,0.49,0.148,0.066
7.7,2.198,1.379,0.613,0.805,0.489,0.148,0.066
7.800000000000001,2.324,1.484,0.653,0.806,0.489,0.148,0.066
7.9,2.198,1.379,0.613,0.806,0.489,0.148,0.065
8.0,2.324,1.484,0.653,0.807,0.49,0.149,0.066
8.1,2.198,1.379,0.613,0.806,0.49,0.148,0.065
8.200000000000001,2.324,1.484,0.653,0.807,0.49,0.149,0.065
8.3,2.324,1.484,0.653,0.808,0.49,0.15,0.065
8.4,2.324,1.484,0.653,0.808,0.49,0.15,0.065
8.5,2.324,1.484,0.653,0.807,0.49,0.15,0.065
8.6,2.711,1.814,0.778,0.808,0.49,0.15,0.065
8.700000000000001,2.324,1.484,0.653,0.809,0.49,0.151,0.065
8.8,2.324,1.484,0.653,0.809,0.49,0.151,0.065
8.9,2.324,1.484,0.653,0.809,0.49,0.151,0.065
9.0,1.949,1.179,0.535,0.809,0.49,0.151,0.065
9.1,2.324,1.484,0.653,0.809,0.491,0.152,0.065
9.200000000000001,2.324,1.484,0.653,0.809,0.491,0.152,0.066
9.3,2.324,1.484,0.653,0.809,0.491,0.152,0.066
9.4,2.324,1.484,0.653,0.809,0.492,0.153,0.066
9.5,2.324,1.484,0.653,0.81,0.492,0.153,0.065
9.600000000000001,2.324,1.484,0.653,0.809,0.491,0.153,0.066
9.700000000000001,2.324,1.484,0.653,0.81,0.491,0.154,0.066
9.8,2.324,1.484,0.653,0.809,0.492,0.154,0.066
9.9,2.324,1.484,0.653,0.81,0.492,0.154,0.066
10.0,2.324,1.484,0.653,0.81,0.492,0.154,0.066
10.100000000000001,2.324,1.484,0.653,0.81,0.492,0.155,0.066
10.200000000000001,2.324,1.484,0.653,0.81,0.491,0.155,0.066
10.3,2.324,1.484,0.653,0.811,0.492,0.156,0.066
10.4,2.324,1.484,0.653,0.81,0.492,0.156,0.066
10.5,2.073,1.277,0.574,0.812,0.492,0.156,0.066
10.600000000000001,2.324,1.484,0.653,0.811,0.492,0.156,0.066
10.700000000000001,2.324,1.484,0.653,0.812,0.492,0.157,0.066
10.8,2.324,1.484,0.653,0.812,0.491,0.157,0.066
10.9,2.324,1.484,0.653,0.811,0.492,0.158,0.066
11.0,2.324,1.484,0.653,0.812,0.492,0.158,0.066
11.100000000000001,2.324,1.484,0.653,0.813,0.492,0.158,0.066
11.200000000000001,2.324,1.484,0.653,0.812,0.492,0.158,0.066
11.3,2.324,1.484,0.653,0.812,0.492,0.159,0.066
11.4,2.324,1.484,0.653,0.813,0.492,0.159,0.066
11.5,2.324,1.484,0.653,0.812,0.492,0.159,0.067
11.600000000000001,2.324,1.484,0.653,0.813,0.493,0.16,0.066
11.700000000000001,2.324,1.484,0.653,0.813,0.493,0.16,0.066
11.8,2.324,1.484,0.653,0.813,0.493,0.16,0.067
11.9,2.452,1.591,0.694,0.813,0.493,0.16,0.066
12.0,2.324,1.484,0.653,0.813,0.493,0.161,0.066
12.100000000000001,2.452,1.591,0.694,0.813,0.493,0.161,0.067
12.200000000000001,2.324,1.484,0.653,0.816,0.493,0.162,0.067
12.3,2.452,1.591,0.694,0.814,0.493,0.163,0.066
12.4,2.324,1.484,0.653,0.814,0.493,0.162,0.067
12.5,2.324,1.484,0.653,0.816,0.493,0.162,0.067
12.600000000000001,2.452,1.591,0.694,0.814,0.493,0.163,0.067
12.700000000000001,2.324,1.484,0.653,0.815,0.493,0.164,0.067
12.8,2.324,1.484,0.653,0.816,0.493,0.164,0.067
12.9,2.452,1.591,0.694,0.815,0.493,0.164,0.067
13.0,2.324,1.484,0.653,0.814,0.493,0.164,0.067
13.100000000000001,2.452,1.591,0.694,0.816,0.494,0.164,0.067
13.200000000000001,2.452,1.591,0.694,0.817,0.494,0.164,0.067
13.3,2.452,1.591,0.694,0.817,0.494,0.165,0.067
13.4,2.452,1.591,0.694,0.817,0.494,0.165,0.067
13.5,2.452,1.591,0.694,0.816,0.494,0.166,0.067
13.600000000000001,2.452,1.591,0.694,0.817,0.494,0.166,0.067
13.700000000000001,2.452,1.591,0.694,0.817,0.494,0.166,0.067
13.8,2.452,1.591,0.694,0.817,0.494,0.166,0.066
13.9,2.452,1.591,0.694,0.816,0.494,0.166,0.067
14.0,2.452,1.591,0.694,0.817,0.494,0.167,0.067
14.100000000000001,2.452,1.591,0.694,0.816,0.494,0.167,0.067
14.200000000000001,2.452,1.591,0.694,0.817,0.494,0.168,0.067
14.3,2.452,1.591,0.694,0.817,0.494,0.167,0.067
14.4,2.452,1.591,0.694,0.817,0.494,0.168,0.067
14.5,2.452,1.591,0.694,0.817,0.495,0.169,0.067
14.600000000000001,2.452,1.591,0.694,0.817,0.495,0.168,0.068
14.700000000000001,2.452,1.591,0.694,0.818,0.494,0.169,0.067
14.8,2.452,1.591,0.694,0.818,0.495,0.17,0.068
14.9,2.452,1.591,0.694,0.819,0.494,0.17,0.067
15.0,2.452,1.591,0.694,0.818,0.496,0.17,0.067
15.100000000000001,2.452,1.591,0.694,0.818,0.495,0.17,0.067
15.200000000000001,2.452,1.591,0.694,0.818,0.495,0.171,0.067
15.3,2.452,1.591,0.694,0.818,0.496,0.171,0.068
15.4,2.452,1.591,0.694,0.819,0.495,0.171,0.067
15.5,2.452,1.591,0.694,0.819,0.495,0.172,0.068
15.600000000000001,2.452,1.591,0.694,0.82,0.496,0.172,0.068
15.700000000000001,2.452,1.591,0.694,0.82,0.496,0.172,0.068
15.8,2.452,1.591,0.694,0.82,0.496,0.173,0.068
15.9,2.452,1.591,0.694,0.821,0.496,0.173,0.068
16.0,2.452,1.591,0.694,0.82,0.496,0.173,0.068
16.1,2.452,1.591,0.694,0.82,0.496,0.174,0.067
16.2,2.452,1.591,0.694,0.82,0.495,0.174,0.068
16.3,2.452,1.591,0.694,0.821,0.496,0.174,0.067
16.400000000000002,2.452,1.591,0.694,0.821,0.497,0.174,0.068
16.5,2.452,1.591,0.694,0.821,0.496,0.175,0.068
16.6,2.452,1.591,0.694,0.821,0.496,0.175,0.068
16.7,2.452,1.591,0.694,0.82,0.496,0.175,0.067
16.8,2.452,1.591,0.694,0.821,0.496,0.176,0.068
16.900000000000002,2.452,1.591,0.694,0.821,0.496,0.176,0.067
17.0,2.452,1.591,0.694,0.821,0.497,0.176,0.068
17.1,2.452,1.591,0.694,0.822,0.497,0.176,0.068
17.2,2.452,1.591,0.694,0.822,0.497,0.177,0.068
17.3,2.452,1.591,0.694,0.822,0.497,0.177,0.068
17.400000000000002,2.452,1.591,0.694,0.822,0.496,0.177,0.069
17.5,2.452,1.591,0.694,0.822,0.497,0.178,0.068
17.6,2.452,1.591,0.694,0.822,0.497,0.178,0.068
17.7,2.452,1.591,0.694,0.822,0.497,0.178,0.068
17.8,2.452,1.591,0.694,0.822,0.497,0.178,0.068
17.900000000000002,2.452,1.591,0.694,0.822,0.497,0.179,0.068
18.0,2.452,1.591,0.694,0.822,0.498,0.178,0.068
18.1,2.452,1.591,0.694,0.823,0.497,0.178,0.068
18.2,2.452,1.591,0.694,0.823,0.498,0.179,0.068
18.3,2.452,1.591,0.694,0.822,0.498,0.18,0.069
18.400000000000002,2.452,1.591,0.694,0.824,0.498,0.18,0.068
18.5,2.452,1.591,0.694,0.823,0.498,0.18,0.068
18.6,2.452,1.591,0.694,0.823,0.498,0.18,0.069
18.7,2.452,1.591,0.694,0.823,0.498,0.18,0.069
18.8,2.452,1.591,0.694,0.825,0.498,0.181,0.069
18.900000000000002,2.452,1.591,0.694,0.823,0.498,0.181,0.069
19.0,2.452,1.591,0.694,0.825,0.497,0.182,0.069
19.1,2.452,1.591,0.694,0.824,0.498,0.182,0.068
19.200000000000003,2.452,1.591,0.694,0.824,0.498,0.182,0.069
19.3,2.452,1.591,0.694,0.825,0.498,0.182,0.068
19.400000000000002,2.452,1.591,0.694,0.824,0.498,0.182,0.068
19.5,2.452,1.591,0.694,0.825,0.499,0.183,0.069
19.6,2.452,1.591,0.694,0.825,0.498,0.183,0.068
19.700000000000003,2.452,1.591,0.694,0.825,0.499,0.184,0.069
19.8,2.452,1.591,0.694,0.825,0.498,0.183,0.069
19.900000000000002,2.452,1.591,0.694,0.826,0.498,0.183,0.069
20.0,2.452,1.591,0.694,0.826,0.499,0.184,0.069
20.1,2.452,1.591,0.694,0.825,0.498,0.184,0.069
20.200000000000003,2.581,1.701,0.736,0.826,0.499,0.184,0.069
20.3,2.452,1.591,0.694,0.826,0.499,0.185,0.069
20.400000000000002,2.581,1.701,0.736,0.826,0.5,0.185,0.069
20.5,2.581,1.701,0.736,0.826,0.499,0.186,0.069
20.6,2.581,1.701,0.736,0.826,0.499,0.186,0.068
20.700000000000003,2.452,1.591,0.694,0.826,0.499,0.186,0.069
20.8,2.581,1.701,0.736,0.826,0.499,0.185,0.069
20.900000000000002,2.452,1.591,0.694,0.826,0.499,0.186,0.069
21.0,2.581,1.701,0.736,0.827,0.499,0.186,0.069
21.1,2.324,1.484,0.653,0.826,0.5,0.186,0.069
21.200000000000003,2.581,1.701,0.736,0.826,0.5,0.186,0.069
21.3,2.452,1.591,0.694,0.826,0.5,0.186,0.069
21.400000000000002,2.581,1.701,0.736,0.826,0.499,0.187,0.069
21.5,2.452,1.591,0.694,0.827,0.5,0.187,0.069
21.6,2.581,1.701,0.736,0.827,0.499,0.188,0.069
21.700000000000003,2.581,1.701,0.736,0.826,0.5,0.187,0.068
21.8,2.452,1.591,0.694,0.828,0.5,0.188,0.069
21.900000000000002,2.581,1.701,0.736,0.827,0.5,0.187,0.069
22.0,2.452,1.591,0.694,0.827,0.5,0.188,0.069
22.1,2.581,1.701,0.736,0.828,0.501,0.188,0.069
22.200000000000003,2.452,1.591,0.694,0.828,0.5,0.188,0.069
22.3,2.452,1.591,0.694,0.827,0.501,0.188,0.069
22.400000000000002,2.581,1.701,0.736,0.828,0.5,0.188,0.069
22.5,2.452,1.591,0.694,0.828,0.501,0.189,0.069
22.6,2.581,1.701,0.736,0.828,0.5,0.189,0.07
22.700000000000003,2.581,1.701,0.736,0.828,0.501,0.19,0.069
22.8,2.581,1.701,0.736,0.828,0.501,0.189,0.069
22.900000000000002,2.581,1.701,0.736,0.828,0.501,0.189,0.07
23.0,2.581,1.701,0.736,0.832,0.501,0.19,0.069
23.1,2.581,1.701,0.736,0.832,0.501,0.19,0.069
23.200000000000003,2.452,1.591,0.694,0.832,0.501,0.19,0.069
23.3,2.581,1.701,0.736,0.832,0.501,0.19,0.07
23.400000000000002,2.581,1.701,0.736,0.829,0.501,0.19,0.069
23.5,2.581,1.701,0.736,0.829,0.501,0.19,0.069
23.6,2.452,1.591,0.694,0.832,0.501,0.191,0.069
23.700000000000003,2.581,1.701,0.736,0.832,0.501,0.191,0.07
23.8,2.581,1.701,0.736,0.832,0.501,0.191,0.069
23.900000000000002,2.581,1.701,0.736,0.829,0.501,0.191,0.07
24.0,2.581,1.701,0.736,0.832,0.501,0.191,0.069
24.1,2.198,1.379,0.613,0.832,0.501,0.192,0.069
24.200000000000003,2.581,1.701,0.736,0.832,0.501,0.192,0.069
24.3,2.581,1.701,0.736,0.832,0.501,0.192,0.069
24.400000000000002,2.581,1.701,0.736,0.829,0.501,0.192,0.069
24.5,2.581,1.701,0.736,0.829,0.501,0.192,0.069
24.6,2.581,1.701,0.736,0.828,0.502,0.192,0.07
24.700000000000003,2.581,1.701,0.736,0.832,0.501,0.192,0.069
24.8,2.711,1.814,0.778,0.832,0.502,0.193,0.069
24.900000000000002,2.581,1.701,0.736,0.832,0.501,0.193,0.069
25.0,2.581,1.701,0.736,0.832,0.502,0.192,0.07
25.1,2.581,1.701,0.736,0.832,0.502,0.193,0.069
25.200000000000003,2.581,1.701,0.736,0.832,0.503,0.193,0.069
25.3,2.581,1.701,0.736,0.832,0.502,0.193,0.069
25.400000000000002,2.581,1.701,0.736,0.832,0.502,0.193,0.069
25.5,2.581,1.701,0.736,0.832,0.503,0.193,0.07
25.6,2.581,1.701,0.736,0.832,0.503,0.193,0.069
25.700000000000003,2.581,1.701,0.736,0.832,0.503,0.193,0.069
25.8,2.581,1.701,0.736,0.832,0.503,0.194,0.069
25.900000000000002,2.581,1.701,0.736,0.832,0.503,0.193,0.069
26.0,2.581,1.701,0.736,0.832,0.503,0.193,0.069
26.1,2.581,1.701,0.736,0.832,0.503,0.194,0.069
26.200000000000003,2.581,1.701,0.736,0.832,0.503,0.194,0.069
26.3,2.581,1.701,0.736,0.832,0.502,0.194,0.07
26.400000000000002,2.581,1.701,0.736,0.832,0.503,0.194,0.069
26.5,2.581,1.701,0.736,0.832,0.504,0.195,0.07
26.6,2.581,1.701,0.736,0.832,0.503,0.194,0.069
26.700000000000003,2.581,1.701,0.736,0.832,0.504,0.195,0.069
26.8,2.581,1.701,0.736,0.832,0.503,0.195,0.069
26.900000000000002,2.581,1.701,0.736,0.832,0.503,0.194,0.07
27.0,2.581,1.701,0.736,0.832,0.505,0.195,0.07
27.1,2.581,1.701,0.736,0.832,0.504,0.196,0.069
27.200000000000003,2.581,1.701,0.736,0.832,0.504,0.195,0.069
27.3,2.581,1.701,0.736,0.832,0.504,0.196,0.069
27.400000000000002,2.581,1.701,0.736,0.832,0.504,0.196,0.069
27.5,2.581,1.701,0.736,0.832,0.504,0.196,0.07
27.6,2.581,1.701,0.736,0.832,0.505,0.196,0.069
27.700000000000003,2.581,1.701,0.736,0.832,0.504,0.196,0.07
27.8,2.324,1.484,0.653,0.832,0.505,0.196,0.069
27.900000000000002,2.581,1.701,0.736,0.832,0.505,0.196,0.069
28.0,2.581,1.701,0.736,0.832,0.504,0.196,0.069
28.1,2.581,1.701,0.736,0.832,0.505,0.197,0.069
28.200000000000003,2.581,1.701,0.736,0.832,0.506,0.197,0.07
28.3,2.581,1.701,0.736,0.833,0.505,0.197,0.069
28.400000000000002,2.581,1.701,0.736,0.832,0.505,0.197,0.069
28.5,3.109,2.17,0.908,0.832,0.505,0.198,0.069
28.6,2.198,1.379,0.613,0.833,0.505,0.198,0.069
28.700000000000003,2.581,1.701,0.736,0.832,0.506,0.197,0.07
28.8,2.581,1.701,0.736,0.832,0.505,0.198,0.069
28.900000000000002,2.581,1.701,0.736,0.832,0.505,0.198,0.07
29.0,2.581,1.701,0.736,0.833,0.505,0.198,0.07
29.1,2.581,1.701,0.736,0.832,0.505,0.198,0.07
29.200000000000003,2.581,1.701,0.736,0.832,0.505,0.198,0.069
29.3,2.581,1.701,0.736,0.833,0.505,0.197,0.069
29.400000000000002,2.581,1.701,0.736,0.833,0.505,0.198,0.069
29.5,2.711,1.814,0.778,0.833,0.505,0.198,0.07
29.6,2.581,1.701,0.736,0.833,0.505,0.198,0.069
29.700000000000003,2.581,1.701,0.736,0.832,0.505,0.199,0.07
29.8,2.581,1.701,0.736,0.833,0.505,0.198,0.069
29.900000000000002,2.581,1.701,0.736,0.833,0.506,0.198,0.069
30.0,2.581,1.701,0.736,0.832,0.506,0.198,0.07
30.1,2.581,1.701,0.736,0.833,0.505,0.198,0.069
30.200000000000003,2.581,1.701,0.736,0.833,0.506,0.199,0.069
30.3,2.452,1.591,0.694,0.834,0.506,0.199,0.069
30.400000000000002,2.581,1.701,0.736,0.833,0.506,0.199,0.07
30.5,2.581,1.701,0.736,0.833,0.506,0.198,0.07
30.6,2.581,1.701,0.736,0.833,0.506,0.199,0.069
30.700000000000003,2.581,1.701,0.736,0.833,0.506,0.199,0.07
30.8,2.711,1.814,0.778,0.833,0.506,0.199,0.069
30.900000000000002,2.711,1.814,0.778,0.833,0.507,0.199,0.07
31.0,2.581,1.701,0.736,0.833,0.506,0.199,0.07
31.1,2.711,1.814,0.778,0.833,0.507,0.2,0.07
31.200000000000003,2.581,1.701,0.736,0.833,0.507,0.2,0.07
31.3,2.581,1.701,0.736,0.833,0.512,0.2,0.07
31.400000000000002,2.581,1.701,0.736,0.833,0.507,0.201,0.07
31.5,2.581,1.701,0.736,0.834,0.512,0.2,0.07
31.6,2.581,1.701,0.736,0.834,0.507,0.2,0.07
31.700000000000003,2.711,1.814,0.778,0.833,0.512,0.2,0.07
31.8,2.711,1.814,0.778,0.834,0.512,0.201,0.07
31.900000000000002,2.711,1.814,0.778,0.833,0.512,0.2,0.07
32.0,2.581,1.701,0.736,0.834,0.512,0.201,0.069
32.1,2.711,1.814,0.778,0.834,0.512,0.201,0.07
32.2,2.581,1.701,0.736,0.833,0.507,0.201,0.07
32.300000000000004,2.711,1.814,0.778,0.834,0.508,0.2,0.07
32.4,2.581,1.701,0.736,0.833,0.512,0.201,0.07
32.5,2.711,1.814,0.778,0.833,0.512,0.201,0.07
32.6,2.581,1.701,0.736,0.834,0.512,0.201,0.07
32.7,2.711,1.814,0.778,0.834,0.512,0.201,0.07
32.800000000000004,2.581,1.701,0.736,0.834,0.512,0.201,0.07
32.9,2.581,1.701,0.736,0.834,0.512,0.201,0.07
33.0,2.711,1.814,0.778,0.834,0.512,0.201,0.069
33.1,2.711,1.814,0.778,0.834,0.512,0.202,0.07
33.2,2.581,1.701,0.736,0.834,0.512,0.201,0.07
33.300000000000004,2.711,1.814,0.778,0.835,0.512,0.201,0.07
33.4,3.109,2.17,0.908,0.834,0.512,0.201,0.07
33.5,2.711,1.814,0.778,0.834,0.512,0.201,0.07
33.6,2.581,1.701,0.736,0.834,0.512,0.202,0.069
33.7,2.711,1.814,0.778,0.834,0.512,0.201,0.07
33.800000000000004,2.711,1.814,0.778,0.834,0.512,0.202,0.07
33.9,2.581,1.701,0.736,0.834,0.512,0.201,0.07
34.0,2.711,1.814,0.778,0.834,0.512,0.202,0.07
34.1,2.581,1.701,0.736,0.834,0.512,0.202,0.07
34.2,2.711,1.814,0.778,0.834,0.512,0.202,0.07
34.300000000000004,2.581,1.701,0.736,0.834,0.512,0.202,0.069
34.4,2.711,1.814,0.778,0.834,0.512,0.202,0.07
34.5,2.711,1.814,0.778,0.834,0.512,0.203,0.07
34.6,2.711,1.814,0.778,0.834,0.512,0.203,0.07
34.7,2.711,1.814,0.778,0.834,0.512,0.202,0.07
34.800000000000004,2.711,1.814,0.778,0.833,0.512,0.202,0.07
34.9,2.711,1.814,0.778,0.834,0.512,0.203,0.07
35.0,2.711,1.814,0.778,0.834,0.512,0.202,0.07
35.1,2.711,1.814,0.778,0.834,0.512,0.202,0.069
35.2,2.711,1.814,0.778,0.833,0.513,0.202,0.069
35.300000000000004,2.711,1.814,0.778,0.833,0.512,0.202,0.07
35.4,2.711,1.814,0.778,0.833,0.512,0.202,0.069
35.5,2.711,1.814,0.778,0.834,0.513,0.203,0.07
35.6,2.581,1.701,0.736,0.833,0.512,0.203,0.069
35.7,2.711,1.814,0.778,0.834,0.513,0.203,0.07
35.800000000000004,2.581,1.701,0.736,0.834,0.513,0.204,0.069
35.9,2.711,1.814,0.778,0.833,0.513,0.203,0.07
36.0,2.581,1.701,0.736,0.834,0.513,0.203,0.069
36.1,2.711,1.814,0.778,0.834,0.513,0.202,0.07
36.2,2.711,1.814,0.778,0.833,0.512,0.202,0.07
36.300000000000004,2.711,1.814,0.778,0.834,0.513,0.203,0.069
36.4,2.711,1.814,0.778,0.833,0.513,0.203,0.069
36.5,2.711,1.814,0.778,0.833,0.513,0.203,0.069
36.6,2.711,1.814,0.778,0.834,0.513,0.203,0.07
36.7,2.711,1.814,0.778,0.834,0.513,0.203,0.07
36.800000000000004,2.711,1.814,0.778,0.834,0.513,0.203,0.069
36.9,2.711,1.814,0.778,0.834,0.513,0.203,0.069
37.0,2.711,1.814,0.778,0.834,0.513,0.203,0.069
37.1,2.711,1.814,0.778,0.834,0.513,0.202,0.069
37.2,2.711,1.814,0.778,0.834,0.513,0.203,0.069
37.300000000000004,2.711,1.814,0.778,0.834,0.513,0.203,0.069
37.4,2.711,1.814,0.778,0.834,0.513,0.203,0.07
37.5,2.711,1.814,0.778,0.834,0.514,0.203,0.069
37.6,2.711,1.814,0.778,0.834,0.514,0.203,0.069
37.7,2.711,1.814,0.778,0.834,0.514,0.203,0.069
37.800000000000004,2.711,1.814,0.778,0.834,0.514,0.202,0.069
37.9,2.581,1.701,0.736,0.834,0.514,0.203,0.069
38.0,2.711,1.814,0.778,0.833,0.514,0.202,0.069
38.1,2.711,1.814,0.778,0.834,0.514,0.202,0.069
38.2,2.711,1.814,0.778,0.834,0.514,0.202,0.069
38.300000000000004,2.711,1.814,0.778,0.834,0.514,0.202,0.069
38.400000000000006,2.711,1.814,0.778,0.834,0.515,0.202,0.069
38.5,2.711,1.814,0.778,0.834,0.514,0.202,0.069
38.6,2.711,1.814,0.778,0.834,0.515,0.201,0.069
38.7,2.711,1.814,0.778,0.834,0.514,0.202,0.068
38.800000000000004,2.711,1.814,0.778,0.834,0.514,0.201,0.069
38.900000000000006,2.711,1.814,0.778,0.833,0.514,0.201,0.069
39.0,2.581,1.701,0.736,0.834,0.515,0.201,0.069
39.1,2.711,1.814,0.778,0.833,0.515,0.201,0.069
39.2,2.711,1.814,0.778,0.833,0.513,0.201,0.069
39.300000000000004,2.711,1.814,0.778,0.834,0.514,0.201,0.068
39.400000000000006,2.711,1.814,0.778,0.834,0.514,0.201,0.069
39.5,2.711,1.814,0.778,0.834,0.515,0.201,0.069
39.6,2.711,1.814,0.778,0.833,0.515,0.201,0.069
39.7,2.711,1.814,0.778,0.834,0.515,0.201,0.069
39.800000000000004,2.711,1.814,0.778,0.834,0.515,0.201,0.069
39.900000000000006,2.711,1.814,0.778,0.834,0.515,0.201,0.069
40.0,2.711,1.814,0.778,0.834,0.516,0.201,0.069
40.1,2.711,1.814,0.778,0.834,0.516,0.201,0.069
40.2,2.711,1.814,0.778,0.834,0.515,0.201,0.068
40.300000000000004,2.711,1.814,0.778,0.834,0.515,0.201,0.069
40.400000000000006,2.711,1.814,0.778,0.834,0.515,0.2,0.068
40.5,2.711,1.814,0.778,0.834,0.516,0.201,0.069
40.6,2.711,1.814,0.778,0.834,0.514,0.2,0.069
40.7,2.711,1.814,0.778,0.834,0.516,0.201,0.068
40.800000000000004,2.711,1.814,0.778,0.834,0.515,0.201,0.068
40.900000000000006,2.711,1.814,0.778,0.833,0.515,0.201,0.068
41.0,2.711,1.814,0.778,0.834,0.516,0.201,0.068
41.1,2.711,1.814,0.778,0.834,0.516,0.201,0.069
41.2,2.711,1.814,0.778,0.834,0.516,0.201,0.069
41.300000000000004,2.581,1.701,0.736,0.834,0.515,0.2,0.069
41.400000000000006,2.581,1.701,0.736,0.833,0.516,0.201,0.068
41.5,2.711,1.814,0.778,0.835,0.516,0.201,0.068
41.6,2.711,1.814,0.778,0.833,0.516,0.2,0.068
41.7,2.711,1.814,0.778,0.834,0.516,0.201,0.068
