Time(s),CO (MCS),Ethanol (MCS),VOC (MCS),NO2 (GM),Ethanol (GM),VOC (GM),CO (GM)
0.1,2.324,1.484,0.653,0.783,0.501,0.12,0.06
0.2,2.198,1.379,0.613,0.784,0.5,0.12,0.061
0.30000000000000004,2.198,1.379,0.613,0.784,0.5,0.122,0.061
0.4,2.198,1.379,0.613,0.785,0.5,0.121,0.061
0.5,2.198,1.379,0.613,0.784,0.501,0.122,0.061
0.6000000000000001,2.198,1.379,0.613,0.785,0.5,0.122,0.061
0.7000000000000001,2.198,1.379,0.613,0.784,0.5,0.122,0.061
0.8,2.198,1.379,0.613,0.784,0.501,0.122,0.061
0.9,2.198,1.379,0.613,0.785,0.5,0.123,0.062
1.0,2.198,1.379,0.613,0.786,0.501,0.123,0.062
1.1,1.949,1.179,0.535,0.786,0.501,0.123,0.062
1.2000000000000002,2.198,1.379,0.613,0.786,0.501,0.124,0.062
1.3,2.198,1.379,0.613,0.788,0.501,0.124,0.063
1.4000000000000001,2.198,1.379,0.613,0.787,0.501,0.124,0.063
1.5,2.198,1.379,0.613,0.788,0.501,0.124,0.063
1.6,2.198,1.379,0.613,0.789,0.501,0.125,0.062
1.7000000000000002,2.198,1.379,0.613,0.789,0.501,0.125,0.063
1.8,2.073,1.277,0.574,0.789,0.501,0.126,0.063
1.9000000000000001,2.198,1.379,0.613,0.789,0.501,0.126,0.063
2.0,2.073,1.277,0.574,0.79,0.501,0.126,0.063
2.1,2.198,1.379,0.613,0.79,0.501,0.126,0.063
2.2,2.198,1.379,0.613,0.79,0.502,0.126,0.063
2.3000000000000003,2.198,1.379,0.613,0.791,0.501,0.126,0.063
2.4000000000000004,2.198,1.379,0.613,0.791,0.501,0.126,0.063
2.5,2.198,1.379,0.613,0.792,0.502,0.127,0.063
2.6,2.198,1.379,0.613,0.793,0.502,0.127,0.063
2.7,2.198,1.379,0.613,0.792,0.501,0.127,0.063
2.8000000000000003,2.198,1.379,0.613,0.792,0.502,0.128,0.063
2.9000000000000004,2.198,1.379,0.613,0.793,0.502,0.128,0.062
3.0,2.198,1.379,0.613,0.792,0.502,0.128,0.063
3.1,2.198,1.379,0.613,0.793,0.501,0.128,0.063
3.2,2.198,1.379,0.613,0.793,0.502,0.128,0.062
3.3000000000000003,2.198,1.379,0.613,0.793,0.502,0.128,0.063
3.4000000000000004,2.198,1.379,0.613,0.793,0.502,0.128,0.062
3.5,2.198,1.379,0.613,0.794,0.502,0.127,0.062
3.6,2.198,1.379,0.613,0.794,0.503,0.128,0.063
3.7,2.198,1.379,0.613,0.794,0.502,0.128,0.062
3.8000000000000003,2.198,1.379,0.613,0.793,0.502,0.128,0.062
3.9000000000000004,2.198,1.379,0.613,0.794,0.502,0.128,0.062
4.0,2.198,1.379,0.613,0.794,0.503,0.128,0.062
4.1000000000000005,2.198,1.379,0.613,0.794,0.503,0.128,0.062
4.2,2.198,1.379,0.613,0.793,0.503,0.128,0.062
4.3,2.324,1.484,0.653,0.794,0.503,0.128,0.062
4.4,2.198,1.379,0.613,0.794,0.503,0.128,0.062
4.5,2.198,1.379,0.613,0.794,0.503,0.128,0.062
4.6000000000000005,2.198,1.379,0.613,0.793,0.503,0.128,0.062
4.7,2.198,1.379,0.613,0.794,0.503,0.128,0.063
4.800000000000001,2.198,1.379,0.613,0.794,0.503,0.128,0.062
4.9,2.324,1.484,0.653,0.794,0.502,0.128,0.062
5.0,2.198,1.379,0.613,0.794,0.503,0.128,0.062
5.1000000000000005,2.198,1.379,0.613,0.794,0.503,0.128,0.061
5.2,2.324,1.484,0.653,0.794,0.503,0.128,0.061
5.300000000000001,2.198,1.379,0.613,0.794,0.503,0.128,0.062
5.4,2.324,1.484,0.653,0.793,0.503,0.128,0.061
5.5,2.198,1.379,0.613,0.793,0.503,0.128,0.061
5.6000000000000005,2.324,1.484,0.653,0.794,0.503,0.128,0.062
5.7,2.198,1.379,0.613,0.794,0.503,0.128,0.062
5.800000000000001,2.324,1.484,0.653,0.793,0.503,0.128,0.062
5.9,2.198,1.379,0.613,0.793,0.504,0.129,0.061
6.0,2.324,1.484,0.653,0.794,0.504,0.128,0.062
6.1000000000000005,2.324,1.484,0.653,0.793,0.503,0.128,0.061
6.2,2.324,1.484,0.653,0.793,0.504,0.128,0.061
6.300000000000001,2.198,1.379,0.613,0.793,0.504,0.128,0.061
6.4,2.324,1.484,0.653,0.793,0.504,0.129,0.061
6.5,2.324,1.484,0.653,0.793,0.504,0.128,0.062
6.6000000000000005,2.324,1.484,0.653,0.792,0.504,0.128,0.062
6.7,2.324,1.484,0.653,0.793,0.505,0.128,0.061
6.800000000000001,2.324,1.484,0.653,0.793,0.505,0.128,0.061
6.9,2.324,1.484,0.653,0.793,0.504,0.128,0.061
7.0,2.324,1.484,0.653,0.792,0.505,0.128,0.061
7.1000000000000005,2.324,1.484,0.653,0.793,0.505,0.128,0.061
7.2,2.198,1.379,0.613,0.793,0.505,0.128,0.061
7.300000000000001,2.324,1.484,0.653,0.792,0.505,0.128,0.061
7.4,2.198,1.379,0.613,0.793,0.505,0.128,0.061
7.5,2.452,1.591,0.694,0.792,0.505,0.128,0.061
7.6000000000000005,2.198,1.379,0.613,0.793,0.505,0.128,0.061
7.7,2.324,1.484,0.653,0.793,0.505,0.128,0.061
7.800000000000001,2.324,1.484,0.653,0.792,0.505,0.128,0.061
7.9,2.324,1.484,0.653,0.793,0.505,0.128,0.061
8.0,2.324,1.484,0.653,0.793,0.506,0.128,0.061
8.1,2.324,1.484,0.653,0.792,0.505,0.128,0.06
8.200000000000001,2.198,1.379,0.613,0.793,0.505,0.128,0.061
8.3,2.324,1.484,0.653,0.793,0.505,0.128,0.061
8.4,2.324,1.484,0.653,0.793,0.505,0.128,0.061
8.5,2.198,1.379,0.613,0.793,0.505,0.128,0.061
8.6,2.198,1.379,0.613,0.793,0.505,0.128,0.061
8.700000000000001,2.324,1.484,0.653,0.793,0.506,0.128,0.061
8.8,2.324,1.484,0.653,0.793,0.506,0.128,0.061
8.9,2.324,1.484,0.653,0.794,0.506,0.128,0.061
9.0,2.324,1.484,0.653,0.793,0.506,0.128,0.061
9.1,2.324,1.484,0.653,0.793,0.506,0.128,0.062
9.200000000000001,2.324,1.484,0.653,0.793,0.506,0.128,0.062
9.3,2.452,1.591,0.694,0.794,0.506,0.128,0.061
9.4,2.324,1.484,0.653,0.794,0.506,0.128,0.061
9.5,2.324,1.484,0.653,0.794,0.506,0.128,0.061
9.600000000000001,2.324,1.484,0.653,0.794,0.506,0.128,0.061
9.700000000000001,2.324,1.484,0.653,0.794,0.506,0.128,0.062
9.8,2.324,1.484,0.653,0.794,0.506,0.128,0.061
9.9,2.711,1.814,0.778,0.794,0.506,0.128,0.061
10.0,2.324,1.484,0.653,0.794,0.506,0.128,0.061
10.100000000000001,2.324,1.484,0.653,0.794,0.507,0.128,0.062
10.200000000000001,2.324,1.484,0.653,0.795,0.507,0.129,0.061
10.3,2.324,1.484,0.653,0.794,0.507,0.13,0.062
10.4,2.324,1.484,0.653,0.794,0.507,0.13,0.062
10.5,2.324,1.484,0.653,0.795,0.506,0.13,0.061
10.600000000000001,2.324,1.484,0.653,0.796,0.506,0.13,0.061
10.700000000000001,2.324,1.484,0.653,0.795,0.507,0.13,0.062
10.8,2.324,1.484,0.653,0.796,0.512,0.13,0.062
10.9,2.324,1.484,0.653,0.796,0.507,0.13,0.062
11.0,2.324,1.484,0.653,0.796,0.507,0.13,0.062
11.100000000000001,2.324,1.484,0.653,0.796,0.512,0.13,0.062
11.200000000000001,2.324,1.484,0.653,0.796,0.512,0.13,0.062
11.3,2.324,1.484,0.653,0.796,0.512,0.13,0.062
11.4,2.324,1.484,0.653,0.796,0.507,0.13,0.062
11.5,2.324,1.484,0.653,0.796,0.512,0.131,0.062
11.600000000000001,2.324,1.484,0.653,0.796,0.507,0.131,0.062
11.700000000000001,2.324,1.484,0.653,0.797,0.512,0.131,0.062
11.8,2.324,1.484,0.653,0.796,0.512,0.132,0.062
11.9,2.324,1.484,0.653,0.797,0.512,0.131,0.062
12.0,2.324,1.484,0.653,0.797,0.512,0.131,0.062
12.100000000000001,2.324,1.484,0.653,0.797,0.512,0.131,0.062
12.200000000000001,2.324,1.484,0.653,0.797,0.512,0.132,0.062
12.3,2.324,1.484,0.653,0.798,0.512,0.132,0.062
12.4,2.324,1.484,0.653,0.797,0.512,0.132,0.062
12.5,2.324,1.484,0.653,0.797,0.512,0.132,0.062
12.600000000000001,2.324,1.484,0.653,0.797,0.512,0.132,0.062
12.700000000000001,2.324,1.484,0.653,0.8,0.512,0.132,0.062
12.8,2.324,1.484,0.653,0.8,0.512,0.132,0.062
12.9,2.324,1.484,0.653,0.8,0.512,0.132,0.062
13.0,2.324,1.484,0.653,0.8,0.512,0.132,0.062
13.100000000000001,2.324,1.484,0.653,0.8,0.512,0.132,0.062
13.200000000000001,2.324,1.484,0.653,0.8,0.512,0.133,0.063
13.3,2.324,1.484,0.653,0.8,0.512,0.132,0.062
13.4,2.324,1.484,0.653,0.8,0.512,0.133,0.063
13.5,2.324,1.484,0.653,0.801,0.512,0.133,0.063
13.600000000000001,2.324,1.484,0.653,0.801,0.512,0.133,0.062
13.700000000000001,2.324,1.484,0.653,0.8,0.512,0.134,0.063
13.8,2.324,1.484,0.653,0.801,0.512,0.133,0.062
13.9,2.324,1.484,0.653,0.8,0.512,0.134,0.063
14.0,2.452,1.591,0.694,0.8,0.512,0.133,0.063
14.100000000000001,2.324,1.484,0.653,0.801,0.512,0.134,0.063
14.200000000000001,2.324,1.484,0.653,0.801,0.512,0.134,0.063
14.3,2.324,1.484,0.653,0.801,0.512,0.134,0.063
14.4,2.324,1.484,0.653,0.801,0.512,0.134,0.063
14.5,2.324,1.484,0.653,0.801,0.513,0.134,0.063
14.600000000000001,2.452,1.591,0.694,0.801,0.513,0.134,0.063
14.700000000000001,2.324,1.484,0.653,0.802,0.512,0.134,0.063
14.8,2.452,1.591,0.694,0.801,0.512,0.135,0.063
14.9,2.324,1.484,0.653,0.802,0.512,0.135,0.063
15.0,2.324,1.484,0.653,0.802,0.512,0.135,0.063
15.100000000000001,2.324,1.484,0.653,0.802,0.512,0.135,0.063
15.200000000000001,2.324,1.484,0.653,0.802,0.513,0.136,0.063
15.3,2.324,1.484,0.653,0.801,0.513,0.136,0.063
15.4,2.324,1.484,0.653,0.802,0.513,0.135,0.063
15.5,2.324,1.484,0.653,0.802,0.513,0.136,0.063
15.600000000000001,2.324,1.484,0.653,0.802,0.513,0.136,0.064
15.700000000000001,2.324,1.484,0.653,0.802,0.513,0.136,0.064
15.8,2.324,1.484,0.653,0.802,0.513,0.136,0.063
15.9,2.324,1.484,0.653,0.802,0.513,0.136,0.063
16.0,2.324,1.484,0.653,0.802,0.513,0.136,0.063
16.1,2.452,1.591,0.694,0.802,0.513,0.137,0.063
16.2,2.324,1.484,0.653,0.802,0.513,0.136,0.064
16.3,2.324,1.484,0.653,0.804,0.513,0.137,0.063
16.400000000000002,2.452,1.591,0.694,0.802,0.514,0.137,0.063
16.5,2.452,1.591,0.694,0.803,0.513,0.137,0.063
16.6,2.324,1.484,0.653,0.803,0.513,0.137,0.064
16.7,2.452,1.591,0.694,0.804,0.513,0.138,0.063
16.8,2.452,1.591,0.694,0.804,0.513,0.137,0.064
16.900000000000002,2.324,1.484,0.653,0.804,0.513,0.137,0.064
17.0,2.324,1.484,0.653,0.804,0.513,0.138,0.064
17.1,2.324,1.484,0.653,0.804,0.514,0.138,0.064
17.2,2.452,1.591,0.694,0.803,0.513,0.138,0.064
17.3,2.452,1.591,0.694,0.803,0.513,0.138,0.063
17.400000000000002,2.324,1.484,0.653,0.804,0.513,0.138,0.064
17.5,2.324,1.484,0.653,0.804,0.514,0.138,0.064
17.6,2.452,1.591,0.694,0.804,0.514,0.138,0.064
17.7,2.324,1.484,0.653,0.804,0.514,0.138,0.064
17.8,2.324,1.484,0.653,0.804,0.514,0.138,0.064
17.900000000000002,2.324,1.484,0.653,0.804,0.514,0.139,0.063
18.0,2.452,1.591,0.694,0.804,0.514,0.139,0.064
18.1,2.324,1.484,0.653,0.804,0.514,0.139,0.064
18.2,2.452,1.591,0.694,0.805,0.514,0.139,0.064
18.3,2.324,1.484,0.653,0.805,0.514,0.14,0.064
18.400000000000002,2.452,1.591,0.694,0.804,0.515,0.14,0.064
18.5,2.452,1.591,0.694,0.804,0.514,0.14,0.064
18.6,2.324,1.484,0.653,0.804,0.514,0.14,0.064
18.7,2.452,1.591,0.694,0.805,0.514,0.14,0.064
18.8,2.452,1.591,0.694,0.805,0.515,0.14,0.064
18.900000000000002,2.452,1.591,0.694,0.805,0.514,0.14,0.064
19.0,2.452,1.591,0.694,0.805,0.515,0.141,0.064
19.1,2.452,1.591,0.694,0.806,0.514,0.141,0.064
19.200000000000003,2.452,1.591,0.694,0.806,0.514,0.14,0.064
19.3,2.452,1.591,0.694,0.805,0.514,0.14,0.064
19.400000000000002,2.452,1.591,0.694,0.806,0.516,0.141,0.065
19.5,2.452,1.591,0.694,0.806,0.515,0.141,0.064
19.6,2.452,1.591,0.694,0.806,0.516,0.141,0.065
19.700000000000003,2.452,1.591,0.694,0.806,0.515,0.142,0.064
19.8,2.581,1.701,0.736,0.805,0.515,0.141,0.064
19.900000000000002,2.452,1.591,0.694,0.806,0.516,0.142,0.064
20.0,2.452,1.591,0.694,0.806,0.515,0.141,0.065
20.1,2.452,1.591,0.694,0.806,0.516,0.141,0.065
20.200000000000003,2.452,1.591,0.694,0.806,0.516,0.142,0.064
20.3,2.452,1.591,0.694,0.806,0.516,0.142,0.065
20.400000000000002,2.452,1.591,0.694,0.806,0.516,0.142,0.064
20.5,2.452,1.591,0.694,0.806,0.516,0.142,0.064
20.6,2.452,1.591,0.694,0.807,0.516,0.143,0.065
20.700000000000003,2.452,1.591,0.694,0.806,0.516,0.143,0.064
20.8,2.452,1.591,0.694,0.807,0.516,0.143,0.065
20.900000000000002,2.452,1.591,0.694,0.806,0.516,0.143,0.064
21.0,2.452,1.591,0.694,0.806,0.516,0.143,0.065
21.1,2.452,1.591,0.694,0.806,0.516,0.143,0.065
21.200000000000003,2.452,1.591,0.694,0.806,0.516,0.143,0.064
21.3,2.452,1.591,0.694,0.807,0.516,0.144,0.064
21.400000000000002,2.452,1.591,0.694,0.807,0.517,0.143,0.065
21.5,2.452,1.591,0.694,0.808,0.517,0.144,0.065
21.6,2.452,1.591,0.694,0.808,0.517,0.144,0.065
21.700000000000003,2.452,1.591,0.694,0.807,0.516,0.144,0.065
21.8,2.452,1.591,0.694,0.806,0.516,0.144,0.065
21.900000000000002,2.452,1.591,0.694,0.807,0.516,0.144,0.065
22.0,2.452,1.591,0.694,0.807,0.517,0.144,0.065
22.1,2.452,1.591,0.694,0.808,0.518,0.144,0.065
22.200000000000003,2.452,1.591,0.694,0.807,0.517,0.145,0.065
22.3,2.581,1.701,0.736,0.807,0.517,0.144,0.065
22.400000000000002,2.452,1.591,0.694,0.808,0.517,0.145,0.064
22.5,2.452,1.591,0.694,0.808,0.517,0.145,0.065
22.6,2.452,1.591,0.694,0.807,0.517,0.144,0.065
22.700000000000003,2.452,1.591,0.694,0.808,0.517,0.144,0.065
22.8,2.452,1.591,0.694,0.807,0.517,0.145,0.065
22.900000000000002,2.452,1.591,0.694,0.808,0.517,0.145,0.065
23.0,2.452,1.591,0.694,0.808,0.517,0.145,0.065
23.1,2.073,1.277,0.574,0.808,0.517,0.145,0.065
23.200000000000003,2.452,1.591,0.694,0.808,0.517,0.146,0.065
23.3,2.452,1.591,0.694,0.808,0.517,0.145,0.065
23.400000000000002,2.452,1.591,0.694,0.808,0.518,0.145,0.065
23.5,2.452,1.591,0.694,0.808,0.518,0.145,0.065
23.6,2.452,1.591,0.694,0.808,0.518,0.146,0.065
23.700000000000003,2.452,1.591,0.694,0.808,0.517,0.146,0.065
23.8,2.452,1.591,0.694,0.808,0.517,0.146,0.065
23.900000000000002,2.452,1.591,0.694,0.808,0.517,0.146,0.065
24.0,2.452,1.591,0.694,0.808,0.518,0.146,0.065
24.1,2.452,1.591,0.694,0.808,0.518,0.146,0.066
24.200000000000003,2.452,1.591,0.694,0.808,0.518,0.146,0.066
24.3,2.452,1.591,0.694,0.808,0.518,0.146,0.065
24.400000000000002,2.452,1.591,0.694,0.808,0.518,0.147,0.065
24.5,2.452,1.591,0.694,0.808,0.518,0.147,0.065
24.6,2.452,1.591,0.694,0.808,0.518,0.146,0.065
24.700000000000003,2.452,1.591,0.694,0.808,0.518,0.147,0.065
24.8,2.452,1.591,0.694,0.809,0.519,0.148,0.065
24.900000000000002,2.452,1.591,0.694,0.808,0.519,0.147,0.065
25.0,2.452,1.591,0.694,0.808,0.518,0.147,0.066
25.1,2.452,1.591,0.694,0.808,0.519,0.147,0.065
25.200000000000003,2.452,1.591,0.694,0.808,0.518,0.147,0.065
25.3,2.452,1.591,0.694,0.808,0.518,0.147,0.065
25.400000000000002,2.452,1.591,0.694,0.808,0.519,0.148,0.066
25.5,2.452,1.591,0.694,0.808,0.519,0.148,0.066
25.6,2.452,1.591,0.694,0.808,0.518,0.148,0.065
25.700000000000003,2.452,1.591,0.694,0.808,0.519,0.148,0.065
25.8,2.452,1.591,0.694,0.808,0.519,0.148,0.066
25.900000000000002,2.452,1.591,0.694,0.808,0.519,0.148,0.065
26.0,2.452,1.591,0.694,0.808,0.519,0.148,0.066
26.1,2.452,1.591,0.694,0.808,0.519,0.148,0.066
26.200000000000003,2.452,1.591,0.694,0.809,0.519,0.148,0.066
26.3,2.452,1.591,0.694,0.808,0.519,0.148,0.066
26.400000000000002,2.452,1.591,0.694,0.809,0.519,0.149,0.066
26.5,2.452,1.591,0.694,0.809,0.52,0.148,0.066
26.6,2.452,1.591,0.694,0.809,0.519,0.149,0.065
26.700000000000003,2.452,1.591,0.694,0.809,0.52,0.149,0.066
26.8,2.452,1.591,0.694,0.809,0.52,0.148,0.066
26.900000000000002,2.452,1.591,0.694,0.809,0.52,0.149,0.066
27.0,2.452,1.591,0.694,0.808,0.52,0.149,0.065
27.1,2.452,1.591,0.694,0.809,0.52,0.148,0.066
27.200000000000003,2.452,1.591,0.694,0.808,0.52,0.149,0.065
27.3,2.452,1.591,0.694,0.809,0.52,0.149,0.065
27.400000000000002,2.452,1.591,0.694,0.81,0.52,0.149,0.065
27.5,2.452,1.591,0.694,0.81,0.521,0.149,0.065
27.6,2.452,1.591,0.694,0.809,0.52,0.149,0.065
27.700000000000003,2.452,1.591,0.694,0.808,0.52,0.149,0.066
27.8,2.452,1.591,0.694,0.809,0.52,0.149,0.065
27.900000000000002,2.452,1.591,0.694,0.809,0.52,0.149,0.065
28.0,2.452,1.591,0.694,0.809,0.52,0.149,0.066
28.1,2.452,1.591,0.694,0.81,0.521,0.149,0.065
28.200000000000003,2.452,1.591,0.694,0.809,0.521,0.15,0.066
28.3,2.452,1.591,0.694,0.809,0.521,0.149,0.066
28.400000000000002,2.452,1.591,0.694,0.809,0.521,0.149,0.065
28.5,2.452,1.591,0.694,0.809,0.521,0.149,0.066
28.6,2.452,1.591,0.694,0.809,0.521,0.15,0.065
28.700000000000003,2.452,1.591,0.694,0.809,0.521,0.149,0.066
28.8,2.452,1.591,0.694,0.809,0.522,0.15,0.066
28.900000000000002,2.452,1.591,0.694,0.809,0.521,0.15,0.066
29.0,2.452,1.591,0.694,0.809,0.521,0.15,0.066
29.1,2.452,1.591,0.694,0.809,0.521,0.15,0.066
29.200000000000003,2.452,1.591,0.694,0.81,0.521,0.15,0.066
29.3,2.452,1.591,0.694,0.809,0.522,0.15,0.066
29.400000000000002,2.581,1.701,0.736,0.809,0.522,0.15,0.066
29.5,2.452,1.591,0.694,0.809,0.521,0.15,0.066
29.6,2.452,1.591,0.694,0.809,0.521,0.15,0.066
29.700000000000003,2.452,1.591,0.694,0.81,0.521,0.15,0.065
29.8,2.452,1.591,0.694,0.81,0.522,0.15,0.066
29.900000000000002,2.452,1.591,0.694,0.809,0.522,0.15,0.066
30.0,2.452,1.591,0.694,0.81,0.522,0.15,0.066
30.1,2.452,1.591,0.694,0.81,0.522,0.15,0.065
30.200000000000003,2.452,1.591,0.694,0.81,0.522,0.151,0.065
30.3,2.452,1.591,0.694,0.809,0.522,0.151,0.065
30.400000000000002,2.452,1.591,0.694,0.81,0.522,0.151,0.066
30.5,2.452,1.591,0.694,0.809,0.522,0.152,0.065
30.6,2.452,1.591,0.694,0.81,0.522,0.151,0.065
30.700000000000003,2.452,1.591,0.694,0.81,0.522,0.151,0.065
30.8,2.581,1.701,0.736,0.81,0.523,0.151,0.065
30.900000000000002,2.452,1.591,0.694,0.81,0.522,0.151,0.066
31.0,2.452,1.591,0.694,0.81,0.522,0.151,0.065
31.1,2.452,1.591,0.694,0.81,0.522,0.152,0.066
31.200000000000003,2.452,1.591,0.694,0.81,0.522,0.151,0.065
31.3,2.581,1.701,0.736,0.81,0.523,0.152,0.066
31.400000000000002,2.581,1.701,0.736,0.809,0.522,0.152,0.066
31.5,2.452,1.591,0.694,0.81,0.522,0.152,0.065
31.6,2.452,1.591,0.694,0.81,0.521,0.152,0.066
31.700000000000003,2.452,1.591,0.694,0.81,0.523,0.152,0.066
31.8,2.452,1.591,0.694,0.81,0.522,0.152,0.066
31.900000000000002,2.581,1.701,0.736,0.81,0.522,0.152,0.066
32.0,2.452,1.591,0.694,0.81,0.522,0.152,0.066
32.1,2.452,1.591,0.694,0.81,0.522,0.153,0.066
32.2,2.452,1.591,0.694,0.81,0.523,0.152,0.065
32.300000000000004,2.581,1.701,0.736,0.81,0.523,0.152,0.065
32.4,2.452,1.591,0.694,0.81,0.524,0.152,0.066
32.5,2.452,1.591,0.694,0.811,0.523,0.152,0.065
32.6,2.324,1.484,0.653,0.81,0.523,0.152,0.065
32.7,2.452,1.591,0.694,0.81,0.523,0.153,0.066
32.800000000000004,2.581,1.701,0.736,0.809,0.524,0.152,0.066
32.9,2.452,1.591,0.694,0.81,0.523,0.152,0.065
33.0,2.581,1.701,0.736,0.81,0.523,0.152,0.066
33.1,2.452,1.591,0.694,0.81,0.524,0.152,0.066
33.2,2.452,1.591,0.694,0.81,0.523,0.153,0.066
33.300000000000004,2.452,1.591,0.694,0.81,0.524,0.153,0.064
33.4,2.581,1.701,0.736,0.81,0.524,0.153,0.066
33.5,2.452,1.591,0.694,0.81,0.524,0.153,0.066
33.6,2.581,1.701,0.736,0.81,0.524,0.153,0.065
33.7,2.452,1.591,0.694,0.81,0.524,0.153,0.064
33.800000000000004,2.581,1.701,0.736,0.81,0.524,0.153,0.066
33.9,2.452,1.591,0.694,0.81,0.524,0.153,0.065
34.0,2.581,1.701,0.736,0.811,0.524,0.153,0.066
34.1,2.581,1.701,0.736,0.81,0.524,0.153,0.065
34.2,2.581,1.701,0.736,0.81,0.524,0.153,0.066
34.300000000000004,2.452,1.591,0.694,0.81,0.524,0.153,0.066
34.4,2.581,1.701,0.736,0.81,0.525,0.153,0.066
34.5,2.452,1.591,0.694,0.81,0.524,0.153,0.065
34.6,2.581,1.701,0.736,0.81,0.524,0.153,0.065
34.7,2.581,1.701,0.736,0.811,0.524,0.153,0.066
34.800000000000004,2.581,1.701,0.736,0.812,0.525,0.153,0.065
34.9,2.452,1.591,0.694,0.81,0.525,0.154,0.066
35.0,2.452,1.591,0.694,0.81,0.525,0.154,0.066
35.1,2.452,1.591,0.694,0.81,0.525,0.154,0.065
35.2,2.452,1.591,0.694,0.811,0.525,0.153,0.065
35.300000000000004,2.452,1.591,0.694,0.81,0.525,0.153,0.066
35.4,2.452,1.591,0.694,0.81,0.525,0.154,0.066
35.5,2.581,1.701,0.736,0.81,0.525,0.153,0.065
35.6,2.452,1.591,0.694,0.81,0.525,0.153,0.065
35.7,2.452,1.591,0.694,0.811,0.525,0.154,0.066
35.800000000000004,2.581,1.701,0.736,0.81,0.525,0.154,0.066
35.9,2.581,1.701,0.736,0.812,0.524,0.154,0.066
36.0,2.581,1.701,0.736,0.812,0.525,0.153,0.065
36.1,2.581,1.701,0.736,0.812,0.525,0.154,0.066
36.2,2.581,1.701,0.736,0.812,0.525,0.154,0.065
36.300000000000004,2.581,1.701,0.736,0.811,0.525,0.154,0.065
36.4,2.452,1.591,0.694,0.812,0.526,0.154,0.065
36.5,2.581,1.701,0.736,0.812,0.526,0.154,0.065
36.6,2.581,1.701,0.736,0.812,0.525,0.154,0.065
36.7,2.581,1.701,0.736,0.811,0.525,0.154,0.066
36.800000000000004,2.452,1.591,0.694,0.811,0.525,0.154,0.065
36.9,2.581,1.701,0.736,0.812,0.525,0.154,0.065
37.0,2.452,1.591,0.694,0.81,0.525,0.154,0.065
37.1,2.452,1.591,0.694,0.811,0.526,0.154,0.065
37.2,2.581,1.701,0.736,0.812,0.526,0.154,0.066
37.300000000000004,2.581,1.701,0.736,0.812,0.526,0.154,0.065
37.4,2.581,1.701,0.736,0.81,0.526,0.154,0.066
37.5,2.452,1.591,0.694,0.812,0.526,0.155,0.065
37.6,2.581,1.701,0.736,0.811,0.526,0.154,0.066
37.7,2.581,1.701,0.736,0.812,0.526,0.155,0.066
37.800000000000004,2.581,1.701,0.736,0.812,0.526,0.155,0.066
37.9,2.452,1.591,0.694,0.812,0.526,0.155,0.065
38.0,2.581,1.701,0.736,0.812,0.527,0.155,0.066
38.1,2.452,1.591,0.694,0.813,0.528,0.155,0.065
38.2,2.581,1.701,0.736,0.812,0.526,0.156,0.065
38.300000000000004,2.581,1.701,0.736,0.812,0.526,0.156,0.066
38.400000000000006,2.581,1.701,0.736,0.811,0.526,0.156,0.066
38.5,2.581,1.701,0.736,0.812,0.527,0.156,0.066
38.6,2.581,1.701,0.736,0.812,0.527,0.156,0.066
38.7,2.581,1.701,0.736,0.812,0.527,0.156,0.065
38.800000000000004,2.711,1.814,0.778,0.812,0.527,0.156,0.066
38.900000000000006,2.581,1.701,0.736,0.812,0.526,0.156,0.066
39.0,2.581,1.701,0.736,0.812,0.528,0.156,0.066
39.1,2.452,1.591,0.694,0.812,0.528,0.156,0.066
39.2,2.581,1.701,0.736,0.812,0.527,0.156,0.066
39.300000000000004,2.581,1.701,0.736,0.812,0.527,0.156,0.066
39.400000000000006,2.581,1.701,0.736,0.812,0.528,0.156,0.066
39.5,2.581,1.701,0.736,0.812,0.527,0.156,0.066
39.6,2.324,1.484,0.653,0.812,0.527,0.156,0.065
39.7,2.581,1.701,0.736,0.812,0.528,0.156,0.065
39.800000000000004,2.581,1.701,0.736,0.812,0.528,0.156,0.066
39.900000000000006,2.581,1.701,0.736,0.812,0.528,0.156,0.066
40.0,2.581,1.701,0.736,0.812,0.527,0.156,0.065
40.1,2.581,1.701,0.736,0.812,0.528,0.156,0.066
40.2,2.581,1.701,0.736,0.813,0.528,0.156,0.066
40.300000000000004,2.581,1.701,0.736,0.812,0.528,0.157,0.066
40.400000000000006,2.581,1.701,0.736,0.814,0.529,0.156,0.065
40.5,2.581,1.701,0.736,0.812,0.528,0.156,0.066
40.6,2.581,1.701,0.736,0.813,0.528,0.156,0.066
40.7,2.581,1.701,0.736,0.813,0.528,0.157,0.066
40.800000000000004,2.581,1.701,0.736,0.812,0.528,0.156,0.066
40.900000000000006,2.452,1.591,0.694,0.812,0.528,0.156,0.066
41.0,2.581,1.701,0.736,0.813,0.528,0.157,0.066
41.1,2.581,1.701,0.736,0.813,0.528,0.157,0.066
41.2,2.581,1.701,0.736,0.812,0.528,0.157,0.066
41.300000000000004,2.581,1.701,0.736,0.812,0.528,0.157,0.066
41.400000000000006,2.452,1.591,0.694,0.813,0.528,0.156,0.066
41.5,2.581,1.701,0.736,0.813,0.528,0.157,0.066
41.6,2.452,1.591,0.694,0.813,0.528,0.157,0.066
41.7,2.452,1.591,0.694,0.813,0.529,0.157,0.066
